po_id,project_id,po_type,vendor_id,description,issue_date,delivery_date,amount_aed,status,approved_by,internal_notes,created_at,last_updated_at,created_by,record_version,is_active,tags
LPO-PRJ-029-0024,PRJ-029,Material,SUP-046,Discussion message test education bed.,2024-05-06,2024-07-30,309903,Draft,Robin Martin,,2024-05-06T16:08:00,2024-05-06T16:08:00,system@alrashdeng.ae,1,True,
LPO-PRJ-029-0025,PRJ-029,Subcontract,CON-061,Rock population particular fine feeling size.,2024-08-24,2024-11-03,229396,Delivered,Pamela Hahn,,2024-08-24T11:45:00,2024-08-24T11:45:00,system@alrashdeng.ae,1,True,
LPO-PRJ-029-0026,PRJ-029,Material,SUP-021,Almost wide that.,2024-06-01,2024-08-19,232130,Draft,Jasmine Payne,,2024-06-01T09:00:00,2024-06-01T09:00:00,system@alrashdeng.ae,1,True,
LPO-PRJ-029-0027,PRJ-029,Material,SUP-041,Voice employee magazine attack director.,2022-11-03,2022-11-28,358889,Invoiced,Stephanie Brown,,2022-11-03T14:01:00,2022-11-03T14:01:00,system@alrashdeng.ae,1,True,
LPO-PRJ-029-0028,PRJ-029,Subcontract,CON-074,However fire today detail reduce.,2023-02-11,2023-02-24,202483,Issued,Mark Rodriguez,,2023-02-11T11:27:00,2023-02-11T11:27:00,system@alrashdeng.ae,1,True,
LPO-PRJ-030-0001,PRJ-030,Material,SUP-009,Lead couple beat evidence.,2023-12-17,2024-03-13,353240,Issued,Nicholas Ellis,,2023-12-17T09:22:00,2023-12-17T09:22:00,system@alrashdeng.ae,1,True,
LPO-PRJ-030-0002,PRJ-030,Material,SUP-033,Wonder special record wrong leg.,2024-03-03,2024-04-16,119765,Delivered,Garrett Joseph,,2024-03-03T13:51:00,2024-03-03T13:51:00,system@alrashdeng.ae,1,True,
LPO-PRJ-030-0003,PRJ-030,Subcontract,CON-079,Shoulder travel minute.,2023-06-17,2023-07-13,384147,Draft,Scott Moore,,2023-06-17T13:26:00,2023-06-17T13:26:00,system@alrashdeng.ae,1,True,
LPO-PRJ-030-0004,PRJ-030,Material,SUP-034,Hospital student make form.,2022-01-10,2022-03-04,485932,Delivered,William White,,2022-01-10T17:59:00,2022-01-10T17:59:00,system@alrashdeng.ae,1,True,
LPO-PRJ-030-0005,PRJ-030,Material,SUP-064,Tree teach various.,2021-12-24,2022-01-06,488565,Issued,Sandra Hebert,,2021-12-24T14:03:00,2021-12-24T14:03:00,system@alrashdeng.ae,1,True,
LPO-PRJ-030-0006,PRJ-030,Material,SUP-009,Water send car party dark opportunity certain.,2024-01-16,2024-01-29,301734,Delivered,Christine Marshall,,2024-01-16T12:30:00,2024-01-16T12:30:00,system@alrashdeng.ae,1,True,
LPO-PRJ-030-0007,PRJ-030,Material,SUP-046,Small among possible method will many.,2022-02-24,2022-04-01,481314,Invoiced,Cheryl Ortiz,,2022-02-24T15:46:00,2022-02-24T15:46:00,system@alrashdeng.ae,1,True,
LPO-PRJ-030-0008,PRJ-030,Subcontract,CON-044,Sign friend catch hard bring.,2022-11-15,2023-01-18,296311,Delivered,Michael Thomas,,2022-11-15T10:29:00,2022-11-15T10:29:00,system@alrashdeng.ae,1,True,
LPO-PRJ-030-0009,PRJ-030,Subcontract,CON-014,Myself material result budget tough always.,2023-07-12,2023-09-17,344231,Draft,Kaitlyn Coleman,,2023-07-12T17:44:00,2023-07-12T17:44:00,system@alrashdeng.ae,1,True,
LPO-PRJ-030-0010,PRJ-030,Material,SUP-072,Movement kid information these rest.,2024-03-18,2024-05-08,452594,Paid,Nichole Anderson,,2024-03-18T17:25:00,2024-03-18T17:25:00,system@alrashdeng.ae,1,True,
LPO-PRJ-030-0011,PRJ-030,Material,SUP-009,Paper throw upon six citizen by.,2023-11-03,2024-01-09,446416,Invoiced,Rodney Malone,,2023-11-03T08:32:00,2023-11-03T08:32:00,system@alrashdeng.ae,1,True,
LPO-PRJ-030-0012,PRJ-030,Material,SUP-043,Task free speak line network front.,2022-01-12,2022-03-24,404142,Draft,Brian Adams,,2022-01-12T12:35:00,2022-01-12T12:35:00,system@alrashdeng.ae,1,True,
LPO-PRJ-030-0013,PRJ-030,Material,SUP-016,Parent place range mind.,2021-10-01,2021-12-14,335597,Delivered,Christopher Lewis,,2021-10-01T09:15:00,2021-10-01T09:15:00,system@alrashdeng.ae,1,True,
LPO-PRJ-030-0014,PRJ-030,Material,SUP-060,Phone effect per floor street face.,2023-03-27,2023-06-08,145154,Draft,Robert Morris,,2023-03-27T15:41:00,2023-03-27T15:41:00,system@alrashdeng.ae,1,True,
LPO-PRJ-030-0015,PRJ-030,Material,SUP-074,Those over talk wear want similar teacher.,2022-03-05,2022-04-27,254991,Draft,Anthony Allen,,2022-03-05T12:54:00,2022-03-05T12:54:00,system@alrashdeng.ae,1,True,
LPO-PRJ-030-0016,PRJ-030,Material,SUP-023,Middle music paper official perform strategy term.,2023-09-05,2023-09-25,10016,Draft,Douglas Smith,,2023-09-05T07:16:00,2023-09-05T07:16:00,system@alrashdeng.ae,1,True,
LPO-PRJ-030-0017,PRJ-030,Material,SUP-009,Often use number hand film generation.,2021-07-14,2021-10-02,400830,Delivered,Ashley Knight,,2021-07-14T07:27:00,2021-07-14T07:27:00,system@alrashdeng.ae,1,True,
LPO-PRJ-030-0018,PRJ-030,Material,SUP-056,Cost a sign.,2023-01-27,2023-04-10,182841,Invoiced,Cory Patel,,2023-01-27T07:51:00,2023-01-27T07:51:00,system@alrashdeng.ae,1,True,
LPO-PRJ-030-0019,PRJ-030,Subcontract,CON-057,Form after wide determine.,2023-12-31,2024-01-07,470967,Invoiced,James Escobar,,2023-12-31T13:56:00,2023-12-31T13:56:00,system@alrashdeng.ae,1,True,
LPO-PRJ-030-0020,PRJ-030,Subcontract,CON-039,Cell manage carry doctor film relate.,2022-09-18,2022-11-18,448931,Issued,Ryan Cole,,2022-09-18T16:05:00,2022-09-18T16:05:00,system@alrashdeng.ae,1,True,
LPO-PRJ-030-0021,PRJ-030,Subcontract,CON-059,Century detail eat reflect mind.,2023-03-29,2023-06-25,158835,Issued,Rachael Townsend,,2023-03-29T10:30:00,2023-03-29T10:30:00,system@alrashdeng.ae,1,True,
LPO-PRJ-030-0022,PRJ-030,Material,SUP-065,Fight bad common.,2023-09-01,2023-10-02,238898,Paid,Chad Anderson,,2023-09-01T13:08:00,2023-09-01T13:08:00,system@alrashdeng.ae,1,True,
LPO-PRJ-030-0023,PRJ-030,Material,SUP-015,Season several turn feeling.,2023-10-20,2023-12-01,252310,Draft,Matthew Robertson,,2023-10-20T08:09:00,2023-10-20T08:09:00,system@alrashdeng.ae,1,True,
LPO-PRJ-030-0024,PRJ-030,Material,SUP-003,Quality series recently adult.,2022-06-07,2022-07-31,468042,Delivered,Jasmine Ferguson,,2022-06-07T09:39:00,2022-06-07T09:39:00,system@alrashdeng.ae,1,True,
LPO-PRJ-030-0025,PRJ-030,Subcontract,CON-050,Bill three machine oil season discuss wait.,2023-12-15,2024-03-06,90128,Issued,Frances Davis,,2023-12-15T13:08:00,2023-12-15T13:08:00,system@alrashdeng.ae,1,True,
LPO-PRJ-030-0026,PRJ-030,Subcontract,CON-013,Action couple management arm always play.,2022-04-18,2022-05-24,156573,Issued,Rachel Smith,,2022-04-18T08:16:00,2022-04-18T08:16:00,system@alrashdeng.ae,1,True,
LPO-PRJ-030-0027,PRJ-030,Material,SUP-064,Bill away new.,2022-04-18,2022-06-19,125167,Draft,Tonya Kaiser,,2022-04-18T09:45:00,2022-04-18T09:45:00,system@alrashdeng.ae,1,True,
LPO-PRJ-030-0028,PRJ-030,Material,SUP-051,Tonight series customer attorney front.,2023-12-19,2024-01-11,268329,Draft,Angela Greene,,2023-12-19T08:35:00,2023-12-19T08:35:00,system@alrashdeng.ae,1,True,
LPO-PRJ-030-0029,PRJ-030,Subcontract,CON-016,Treatment more itself the.,2022-02-22,2022-05-15,209800,Paid,Jeffrey Reyes,,2022-02-22T15:34:00,2022-02-22T15:34:00,system@alrashdeng.ae,1,True,
LPO-PRJ-030-0030,PRJ-030,Material,SUP-047,Whom staff sign cut drug shake character notice.,2022-07-28,2022-10-18,41178,Issued,Anna Romero,,2022-07-28T12:59:00,2022-07-28T12:59:00,system@alrashdeng.ae,1,True,
LPO-PRJ-030-0031,PRJ-030,Material,SUP-055,This together process ability.,2022-06-11,2022-07-19,266027,Paid,Theresa Hess,,2022-06-11T11:28:00,2022-06-11T11:28:00,system@alrashdeng.ae,1,True,
LPO-PRJ-030-0032,PRJ-030,Material,SUP-067,Herself up light white six.,2021-08-13,2021-10-26,477524,Issued,Karen Underwood,,2021-08-13T11:21:00,2021-08-13T11:21:00,system@alrashdeng.ae,1,True,
LPO-PRJ-030-0033,PRJ-030,Material,SUP-016,Entire hope Mrs discuss.,2023-12-25,2024-03-18,278006,Delivered,Michael Hughes,,2023-12-25T15:07:00,2023-12-25T15:07:00,system@alrashdeng.ae,1,True,
LPO-PRJ-030-0034,PRJ-030,Material,SUP-028,Meet military compare.,2021-11-16,2022-02-03,68147,Delivered,Dennis Gonzalez,,2021-11-16T09:12:00,2021-11-16T09:12:00,system@alrashdeng.ae,1,True,
LPO-PRJ-030-0035,PRJ-030,Material,SUP-071,It phone figure responsibility language start defense.,2022-08-09,2022-10-21,87707,Paid,Johnathan Scott,,2022-08-09T10:39:00,2022-08-09T10:39:00,system@alrashdeng.ae,1,True,
LPO-PRJ-030-0036,PRJ-030,Subcontract,CON-090,Page power east catch.,2023-12-18,2024-02-21,172582,Delivered,Tammy Jones,,2023-12-18T08:49:00,2023-12-18T08:49:00,system@alrashdeng.ae,1,True,
LPO-PRJ-030-0037,PRJ-030,Subcontract,CON-068,Population identify group open treat treatment edge he.,2022-08-01,2022-10-07,30977,Delivered,Mikayla Russell,,2022-08-01T12:18:00,2022-08-01T12:18:00,system@alrashdeng.ae,1,True,
LPO-PRJ-030-0038,PRJ-030,Material,SUP-004,Collection base task involve on current whom.,2022-06-15,2022-08-03,366333,Delivered,Kelly Walton,,2022-06-15T14:20:00,2022-06-15T14:20:00,system@alrashdeng.ae,1,True,
LPO-PRJ-030-0039,PRJ-030,Material,SUP-024,Night another floor hot bar kind.,2021-11-14,2021-12-28,64132,Issued,Anthony Oconnor,,2021-11-14T13:53:00,2021-11-14T13:53:00,system@alrashdeng.ae,1,True,
LPO-PRJ-031-0001,PRJ-031,Subcontract,CON-062,Entire eye realize indicate.,2022-09-08,2022-09-19,422619,Issued,Jay Pitts,,2022-09-08T17:19:00,2022-09-08T17:19:00,system@alrashdeng.ae,1,True,
LPO-PRJ-031-0002,PRJ-031,Material,SUP-016,Father ago rest just figure tonight.,2022-09-05,2022-10-17,358615,Draft,Valerie Smith,,2022-09-05T07:44:00,2022-09-05T07:44:00,system@alrashdeng.ae,1,True,
LPO-PRJ-031-0003,PRJ-031,Material,SUP-013,Author design reflect series decide.,2025-03-24,2025-05-30,434038,Invoiced,James Mcguire,,2025-03-24T14:32:00,2025-03-24T14:32:00,system@alrashdeng.ae,1,True,
LPO-PRJ-031-0004,PRJ-031,Material,SUP-064,Manage road treat control sign.,2024-04-19,2024-06-10,392786,Issued,David Webb,,2024-04-19T13:58:00,2024-04-19T13:58:00,system@alrashdeng.ae,1,True,
LPO-PRJ-031-0005,PRJ-031,Subcontract,CON-036,Computer much man include.,2023-06-09,2023-07-26,398667,Delivered,Rachel Anderson,,2023-06-09T12:31:00,2023-06-09T12:31:00,system@alrashdeng.ae,1,True,
LPO-PRJ-031-0006,PRJ-031,Material,SUP-018,Interview black evidence research.,2024-09-09,2024-11-18,456695,Delivered,Sara Murray,,2024-09-09T10:29:00,2024-09-09T10:29:00,system@alrashdeng.ae,1,True,
LPO-PRJ-031-0007,PRJ-031,Subcontract,CON-027,Such probably story measure old realize also religious.,2024-04-26,2024-05-24,478305,Delivered,Ryan Reed,,2024-04-26T16:55:00,2024-04-26T16:55:00,system@alrashdeng.ae,1,True,
LPO-PRJ-031-0008,PRJ-031,Material,SUP-058,Family already international.,2025-05-13,2025-06-07,139062,Delivered,Chelsea Morris,,2025-05-13T11:36:00,2025-05-13T11:36:00,system@alrashdeng.ae,1,True,
LPO-PRJ-031-0009,PRJ-031,Material,SUP-016,Me entire author her civil least.,2024-01-21,2024-02-17,485993,Issued,Jasmine Moon,,2024-01-21T13:58:00,2024-01-21T13:58:00,system@alrashdeng.ae,1,True,
LPO-PRJ-031-0010,PRJ-031,Material,SUP-010,Talk recognize site school throughout attorney consumer from.,2024-05-02,2024-06-15,345376,Paid,Rick Shaw,,2024-05-02T10:26:00,2024-05-02T10:26:00,system@alrashdeng.ae,1,True,
LPO-PRJ-031-0011,PRJ-031,Material,SUP-006,Inside seem let low box watch heart.,2024-09-02,2024-09-16,308977,Draft,Alan Mcgee,,2024-09-02T09:22:00,2024-09-02T09:22:00,system@alrashdeng.ae,1,True,
LPO-PRJ-031-0012,PRJ-031,Material,SUP-066,Herself man air he each.,2024-06-23,2024-08-16,128591,Delivered,Christine Kennedy,,2024-06-23T07:08:00,2024-06-23T07:08:00,system@alrashdeng.ae,1,True,
LPO-PRJ-031-0013,PRJ-031,Material,SUP-003,Ready visit foreign television half use.,2024-04-08,2024-06-19,488799,Invoiced,William Collins,,2024-04-08T12:15:00,2024-04-08T12:15:00,system@alrashdeng.ae,1,True,
LPO-PRJ-031-0014,PRJ-031,Material,SUP-078,Speech despite necessary stuff up case stage.,2024-02-16,2024-04-23,16571,Delivered,Samuel Brown,,2024-02-16T17:16:00,2024-02-16T17:16:00,system@alrashdeng.ae,1,True,
LPO-PRJ-031-0015,PRJ-031,Subcontract,CON-027,Second we run politics.,2024-12-17,2025-02-25,146304,Invoiced,Alexandria Hawkins,,2024-12-17T16:25:00,2024-12-17T16:25:00,system@alrashdeng.ae,1,True,
LPO-PRJ-031-0016,PRJ-031,Material,SUP-072,Notice political deep policy president be.,2022-08-24,2022-09-16,229637,Issued,Lori Sanchez MD,,2022-08-24T14:24:00,2022-08-24T14:24:00,system@alrashdeng.ae,1,True,
LPO-PRJ-031-0017,PRJ-031,Material,SUP-034,Argue book in see I professor analysis.,2023-08-16,2023-10-12,41303,Draft,Lisa Bentley,,2023-08-16T12:46:00,2023-08-16T12:46:00,system@alrashdeng.ae,1,True,
LPO-PRJ-031-0018,PRJ-031,Material,SUP-077,Either media hour glass.,2023-01-20,2023-04-19,132745,Draft,Matthew Stanley,,2023-01-20T15:58:00,2023-01-20T15:58:00,system@alrashdeng.ae,1,True,
LPO-PRJ-031-0019,PRJ-031,Subcontract,CON-086,Necessary west various TV yard put need.,2022-10-18,2022-12-02,412265,Delivered,James Miller,,2022-10-18T16:18:00,2022-10-18T16:18:00,system@alrashdeng.ae,1,True,
LPO-PRJ-031-0020,PRJ-031,Material,SUP-042,Drop determine we home police significant.,2024-10-28,2024-11-08,423025,Paid,Craig Owens,,2024-10-28T12:50:00,2024-10-28T12:50:00,system@alrashdeng.ae,1,True,
LPO-PRJ-031-0021,PRJ-031,Subcontract,CON-075,Do poor involve.,2023-05-08,2023-06-18,322226,Draft,Kimberly Frank,,2023-05-08T13:48:00,2023-05-08T13:48:00,system@alrashdeng.ae,1,True,
LPO-PRJ-031-0022,PRJ-031,Subcontract,CON-043,Its whose ask should value human.,2024-12-01,2025-01-30,337151,Issued,Stephanie Mora,,2024-12-01T14:00:00,2024-12-01T14:00:00,system@alrashdeng.ae,1,True,
LPO-PRJ-031-0023,PRJ-031,Material,SUP-010,Film arm keep management into agree.,2024-04-11,2024-04-20,349349,Delivered,Valerie Ruiz,,2024-04-11T07:03:00,2024-04-11T07:03:00,system@alrashdeng.ae,1,True,
LPO-PRJ-031-0024,PRJ-031,Material,SUP-077,Herself benefit task see likely admit factor must.,2024-02-16,2024-03-06,259520,Draft,Jesus Jimenez,,2024-02-16T16:40:00,2024-02-16T16:40:00,system@alrashdeng.ae,1,True,
LPO-PRJ-031-0025,PRJ-031,Material,SUP-057,War total dark born.,2024-08-15,2024-09-10,296541,Draft,Lisa Weber,,2024-08-15T14:30:00,2024-08-15T14:30:00,system@alrashdeng.ae,1,True,
LPO-PRJ-031-0026,PRJ-031,Material,SUP-034,House health site check little.,2025-01-30,2025-02-06,297549,Invoiced,Marissa Edwards,,2025-01-30T15:33:00,2025-01-30T15:33:00,system@alrashdeng.ae,1,True,
LPO-PRJ-031-0027,PRJ-031,Material,SUP-074,Movie crime need no step successful read.,2024-03-27,2024-05-29,195584,Paid,James Mills,,2024-03-27T10:04:00,2024-03-27T10:04:00,system@alrashdeng.ae,1,True,
LPO-PRJ-031-0028,PRJ-031,Material,SUP-016,Hear three government girl say.,2022-10-30,2022-12-22,391682,Delivered,Rebecca Gibson,,2022-10-30T12:47:00,2022-10-30T12:47:00,system@alrashdeng.ae,1,True,
LPO-PRJ-031-0029,PRJ-031,Subcontract,CON-039,Garden interest later vote.,2024-02-25,2024-03-30,395842,Issued,Maria Moreno MD,,2024-02-25T17:37:00,2024-02-25T17:37:00,system@alrashdeng.ae,1,True,
LPO-PRJ-031-0030,PRJ-031,Material,SUP-067,Power by smile dinner claim.,2023-10-09,2023-12-23,128155,Delivered,Dr. Daniel Jacobson,,2023-10-09T14:00:00,2023-10-09T14:00:00,system@alrashdeng.ae,1,True,
LPO-PRJ-031-0031,PRJ-031,Subcontract,CON-059,Since exist own deal side official hotel less.,2023-09-06,2023-10-15,449834,Draft,Holly Solomon,,2023-09-06T15:35:00,2023-09-06T15:35:00,system@alrashdeng.ae,1,True,
LPO-PRJ-031-0032,PRJ-031,Material,SUP-018,Body so bag various ground dinner although.,2023-05-23,2023-08-08,365341,Paid,William Andrews,,2023-05-23T14:46:00,2023-05-23T14:46:00,system@alrashdeng.ae,1,True,
LPO-PRJ-031-0033,PRJ-031,Material,SUP-013,Sign study box sound firm week.,2024-05-27,2024-08-17,358412,Invoiced,Diane Ramirez,,2024-05-27T15:29:00,2024-05-27T15:29:00,system@alrashdeng.ae,1,True,
LPO-PRJ-031-0034,PRJ-031,Material,SUP-025,Brother open though spend.,2023-09-26,2023-10-09,365108,Delivered,Jessica Perry,,2023-09-26T12:44:00,2023-09-26T12:44:00,system@alrashdeng.ae,1,True,
LPO-PRJ-032-0001,PRJ-032,Material,SUP-071,Class simply small mean strong woman Democrat.,2023-10-01,2023-11-29,438385,Paid,Cassandra Nielsen,,2023-10-01T08:24:00,2023-10-01T08:24:00,system@alrashdeng.ae,1,True,
LPO-PRJ-032-0002,PRJ-032,Material,SUP-071,Assume including might fight inside.,2023-10-15,2023-11-23,57577,Paid,Andrea Martinez,,2023-10-15T10:53:00,2023-10-15T10:53:00,system@alrashdeng.ae,1,True,
LPO-PRJ-032-0003,PRJ-032,Subcontract,CON-094,List read large instead building have.,2021-05-06,2021-07-31,112130,Issued,Brandon Turner,,2021-05-06T09:01:00,2021-05-06T09:01:00,system@alrashdeng.ae,1,True,
LPO-PRJ-032-0004,PRJ-032,Material,SUP-052,Authority peace water.,2023-02-05,2023-03-06,16281,Delivered,Michael Matthews,,2023-02-05T17:27:00,2023-02-05T17:27:00,system@alrashdeng.ae,1,True,
LPO-PRJ-032-0005,PRJ-032,Material,SUP-079,Fall there high hit maintain blue.,2023-03-31,2023-06-10,131037,Delivered,Jeffrey Neal,,2023-03-31T08:37:00,2023-03-31T08:37:00,system@alrashdeng.ae,1,True,
LPO-PRJ-032-0006,PRJ-032,Material,SUP-011,Nature toward anyone employee.,2022-04-04,2022-04-14,100195,Invoiced,Michael Hicks,,2022-04-04T17:44:00,2022-04-04T17:44:00,system@alrashdeng.ae,1,True,
LPO-PRJ-032-0007,PRJ-032,Material,SUP-077,Peace change television tend with adult.,2022-04-11,2022-06-08,110511,Paid,Robert Griffith,,2022-04-11T15:43:00,2022-04-11T15:43:00,system@alrashdeng.ae,1,True,
LPO-PRJ-032-0008,PRJ-032,Subcontract,CON-056,Position figure boy evening police bar probably.,2022-11-12,2022-12-28,402192,Invoiced,Thomas Dougherty,,2022-11-12T17:47:00,2022-11-12T17:47:00,system@alrashdeng.ae,1,True,
LPO-PRJ-032-0009,PRJ-032,Subcontract,CON-099,Yourself us level two attack matter.,2021-03-24,2021-06-10,33595,Issued,Nathaniel Butler,,2021-03-24T08:22:00,2021-03-24T08:22:00,system@alrashdeng.ae,1,True,
LPO-PRJ-032-0010,PRJ-032,Subcontract,CON-021,Where sound through.,2023-11-02,2023-11-30,394756,Delivered,Rebecca Bishop,,2023-11-02T12:41:00,2023-11-02T12:41:00,system@alrashdeng.ae,1,True,
LPO-PRJ-032-0011,PRJ-032,Material,SUP-011,Western low chair American.,2021-08-05,2021-10-07,247609,Issued,Grant Perez,,2021-08-05T16:41:00,2021-08-05T16:41:00,system@alrashdeng.ae,1,True,
LPO-PRJ-032-0012,PRJ-032,Material,SUP-045,Page much security purpose return image.,2023-07-18,2023-09-22,283525,Issued,Joshua Sutton,,2023-07-18T13:14:00,2023-07-18T13:14:00,system@alrashdeng.ae,1,True,
LPO-PRJ-032-0013,PRJ-032,Material,SUP-068,Sometimes reflect cold where where teacher.,2023-05-30,2023-06-19,71817,Issued,James Brown,,2023-05-30T07:20:00,2023-05-30T07:20:00,system@alrashdeng.ae,1,True,
LPO-PRJ-032-0014,PRJ-032,Material,SUP-020,Down again recently agency.,2021-04-18,2021-06-05,77556,Delivered,Jane Young,,2021-04-18T07:02:00,2021-04-18T07:02:00,system@alrashdeng.ae,1,True,
LPO-PRJ-032-0015,PRJ-032,Subcontract,CON-012,Nearly throw morning author entire according public.,2022-09-24,2022-12-09,339855,Draft,Brianna Horton,,2022-09-24T09:58:00,2022-09-24T09:58:00,system@alrashdeng.ae,1,True,
LPO-PRJ-032-0016,PRJ-032,Material,SUP-003,Not task understand financial expect both wife.,2022-01-06,2022-03-15,116386,Invoiced,Jamie Abbott,,2022-01-06T15:52:00,2022-01-06T15:52:00,system@alrashdeng.ae,1,True,
LPO-PRJ-032-0017,PRJ-032,Material,SUP-008,Huge because color within on Congress health boy.,2021-06-16,2021-07-02,335120,Issued,Sarah Webb,,2021-06-16T09:05:00,2021-06-16T09:05:00,system@alrashdeng.ae,1,True,
LPO-PRJ-032-0018,PRJ-032,Subcontract,CON-081,Shake care bill.,2022-03-27,2022-04-28,396318,Paid,Robert Mccarthy,,2022-03-27T13:22:00,2022-03-27T13:22:00,system@alrashdeng.ae,1,True,
LPO-PRJ-032-0019,PRJ-032,Material,SUP-013,Change protect question their forward away boy.,2023-10-13,2023-10-27,45597,Draft,Joseph Lewis,,2023-10-13T14:51:00,2023-10-13T14:51:00,system@alrashdeng.ae,1,True,
LPO-PRJ-032-0020,PRJ-032,Material,SUP-043,Adult game member house thus study over bar.,2023-01-04,2023-02-02,481007,Draft,Alexandra Anderson,,2023-01-04T12:45:00,2023-01-04T12:45:00,system@alrashdeng.ae,1,True,
LPO-PRJ-032-0021,PRJ-032,Subcontract,CON-076,Where hand article glass.,2023-10-24,2024-01-12,46931,Draft,Brian Hubbard,,2023-10-24T16:40:00,2023-10-24T16:40:00,system@alrashdeng.ae,1,True,
LPO-PRJ-032-0022,PRJ-032,Material,SUP-015,Go in two control blue member.,2022-05-17,2022-07-04,269476,Draft,Monica Lyons,,2022-05-17T15:51:00,2022-05-17T15:51:00,system@alrashdeng.ae,1,True,
LPO-PRJ-032-0023,PRJ-032,Material,SUP-016,Fine area vote note source ok page.,2023-10-01,2023-10-18,368717,Draft,Caitlin Baker,,2023-10-01T12:01:00,2023-10-01T12:01:00,system@alrashdeng.ae,1,True,
LPO-PRJ-032-0024,PRJ-032,Material,SUP-039,Effort tax agree score it.,2021-09-10,2021-09-30,91791,Issued,Angelica Reed,,2021-09-10T12:03:00,2021-09-10T12:03:00,system@alrashdeng.ae,1,True,
LPO-PRJ-032-0025,PRJ-032,Material,SUP-015,Care then make his.,2022-11-17,2022-12-15,479677,Invoiced,Sabrina Hughes,,2022-11-17T14:49:00,2022-11-17T14:49:00,system@alrashdeng.ae,1,True,
LPO-PRJ-032-0026,PRJ-032,Material,SUP-043,Collection sound front onto far computer avoid.,2022-09-03,2022-09-17,278309,Issued,John Ramirez,,2022-09-03T13:29:00,2022-09-03T13:29:00,system@alrashdeng.ae,1,True,
LPO-PRJ-033-0001,PRJ-033,Subcontract,CON-073,Sister baby company money.,2022-03-02,2022-03-16,313819,Delivered,Jason Morton,,2022-03-02T10:35:00,2022-03-02T10:35:00,system@alrashdeng.ae,1,True,
LPO-PRJ-033-0002,PRJ-033,Subcontract,CON-079,Able manager book future which responsibility kind.,2022-04-22,2022-07-13,54650,Delivered,William Moore,,2022-04-22T16:15:00,2022-04-22T16:15:00,system@alrashdeng.ae,1,True,
