inspection_id,project_id,inspection_type,inspection_date,inspector_id,location,result,defects_found,corrective_action,reinspection_date,remarks,internal_notes,created_at,last_updated_at,created_by,record_version,is_active,tags
INS-4D0E391D,PRJ-022,MEP Rough-In,2022-10-18,EMP-0092,"Level 2, Zone C",Passed,0,,,,,2022-10-18T17:08:00,2022-10-18T17:08:00,system@alrashdeng.ae,1,True,
INS-146B9FBC,PRJ-022,Fire Safety,2023-01-28,EMP-0080,"Level 43, Zone A",Passed,0,,,,,2023-01-28T09:24:00,2023-01-28T09:24:00,system@alrashdeng.ae,1,True,
INS-0C0CF61E,PRJ-022,Rebar Placement,2023-07-08,EMP-0078,"Level 41, Zone B",Passed,0,,,,,2023-07-08T12:39:00,2023-07-08T12:39:00,system@alrashdeng.ae,1,True,
INS-7E4B4F10,PRJ-022,Formwork,2023-04-06,EMP-0096,"Level 37, Zone B",Passed,0,,,,,2023-04-06T09:15:00,2023-04-06T09:15:00,system@alrashdeng.ae,1,True,
INS-D7D3CE21,PRJ-022,Structural,2023-12-21,EMP-0090,"Level 27, Zone D",Passed,0,,,,,2023-12-21T09:36:00,2023-12-21T09:36:00,system@alrashdeng.ae,1,True,
INS-39590149,PRJ-022,MEP Rough-In,2023-03-26,EMP-0085,"Level 34, Zone D",Passed,0,,,,,2023-03-26T11:05:00,2023-03-26T11:05:00,system@alrashdeng.ae,1,True,
INS-FE58A970,PRJ-022,MEP Rough-In,2022-09-21,EMP-0097,"Level 43, Zone A",Passed,0,,,Technology right difficult because right speech.,,2022-09-21T10:50:00,2022-09-21T10:50:00,system@alrashdeng.ae,1,True,
INS-EF21DB2C,PRJ-022,Formwork,2023-12-03,EMP-0086,"Level 41, Zone B",Passed,0,,,,,2023-12-03T13:27:00,2023-12-03T13:27:00,system@alrashdeng.ae,1,True,
INS-C8F217A3,PRJ-022,Formwork,2023-09-21,EMP-0094,"Level 47, Zone B",Conditional,2,Book water avoid.,,,,2023-09-21T10:51:00,2023-09-21T10:51:00,system@alrashdeng.ae,1,True,
INS-612A9CC6,PRJ-022,MEP Rough-In,2023-02-28,EMP-0085,"Level 16, Zone B",Passed,0,,,,,2023-02-28T08:47:00,2023-02-28T08:47:00,system@alrashdeng.ae,1,True,
INS-955D3078,PRJ-022,Structural,2023-01-25,EMP-0091,"Level 39, Zone C",Failed,5,Build floor challenge once sure time PM.,2023-01-28,,,2023-01-25T12:51:00,2023-01-25T12:51:00,system@alrashdeng.ae,1,True,Failed Inspection
INS-93F040C7,PRJ-022,Formwork,2023-09-09,EMP-0087,"Level 15, Zone B",Passed,0,,,,,2023-09-09T16:08:00,2023-09-09T16:08:00,system@alrashdeng.ae,1,True,
INS-5268C879,PRJ-022,Fire Safety,2023-05-24,EMP-0088,"Level 1, Zone D",Failed,2,Difficult enough fast bar next their process.,2023-05-30,,,2023-05-24T07:36:00,2023-05-24T07:36:00,system@alrashdeng.ae,1,True,Failed Inspection
INS-133CA9CF,PRJ-022,Formwork,2023-10-18,EMP-0095,"Level 40, Zone C",Passed,0,,,,,2023-10-18T14:53:00,2023-10-18T14:53:00,system@alrashdeng.ae,1,True,
INS-ABA5D1C9,PRJ-022,Concrete Pour,2024-02-29,EMP-0085,"Level 36, Zone D",Conditional,4,Life his maintain future sport.,,Method finish want remain pretty summer black.,,2024-02-29T13:18:00,2024-02-29T13:18:00,system@alrashdeng.ae,1,True,
INS-F99DD6D5,PRJ-022,MEP Rough-In,2022-11-07,EMP-0088,"Level 38, Zone A",Passed,0,,,Test message sister could everyone clearly film.,,2022-11-07T14:25:00,2022-11-07T14:25:00,system@alrashdeng.ae,1,True,
INS-760116CF,PRJ-022,Concrete Pour,2024-01-02,EMP-0086,"Level 29, Zone A",Passed,0,,,Seat drive thus cost.,,2024-01-02T15:12:00,2024-01-02T15:12:00,system@alrashdeng.ae,1,True,
INS-5A19D7AB,PRJ-022,Concrete Pour,2022-09-10,EMP-0096,"Level 37, Zone C",Passed,0,,,,,2022-09-10T15:32:00,2022-09-10T15:32:00,system@alrashdeng.ae,1,True,
INS-5ABBB78F,PRJ-022,MEP Rough-In,2023-01-23,EMP-0086,"Level 18, Zone D",Passed,0,,,,,2023-01-23T15:27:00,2023-01-23T15:27:00,system@alrashdeng.ae,1,True,
INS-6E4C1501,PRJ-022,Final Handover,2023-04-27,EMP-0096,"Level 34, Zone C",Passed,0,,,,,2023-04-27T13:44:00,2023-04-27T13:44:00,system@alrashdeng.ae,1,True,
INS-5EA9F259,PRJ-022,Final Handover,2023-06-10,EMP-0098,"Level 1, Zone D",Passed,0,,,,,2023-06-10T08:54:00,2023-06-10T08:54:00,system@alrashdeng.ae,1,True,
INS-ED92B753,PRJ-022,Final Handover,2022-10-19,EMP-0080,"Level 5, Zone A",Passed,0,,,Create country computer every parent million.,,2022-10-19T10:51:00,2022-10-19T10:51:00,system@alrashdeng.ae,1,True,
INS-F57F2BBA,PRJ-022,Waterproofing,2022-10-26,EMP-0092,"Level 6, Zone C",Failed,3,Detail apply along entire.,2022-11-05,Mother every third record.,,2022-10-26T13:27:00,2022-10-26T13:27:00,system@alrashdeng.ae,1,True,Failed Inspection
INS-BBE277BA,PRJ-022,Fire Safety,2023-04-12,EMP-0078,"Level 41, Zone C",Conditional,0,Manager commercial data PM relationship.,,,,2023-04-12T15:27:00,2023-04-12T15:27:00,system@alrashdeng.ae,1,True,
INS-80D458B9,PRJ-022,Rebar Placement,2023-02-05,EMP-0090,"Level 31, Zone C",Passed,0,,,,,2023-02-05T17:11:00,2023-02-05T17:11:00,system@alrashdeng.ae,1,True,
INS-4E29B9DA,PRJ-022,Waterproofing,2024-01-24,EMP-0084,"Level 23, Zone D",Passed,0,,,,,2024-01-24T12:01:00,2024-01-24T12:01:00,system@alrashdeng.ae,1,True,
INS-50AB3660,PRJ-022,Fire Safety,2023-12-23,EMP-0078,"Level 41, Zone C",Passed,0,,,Coach forward lay while.,,2023-12-23T13:54:00,2023-12-23T13:54:00,system@alrashdeng.ae,1,True,
INS-2D71A040,PRJ-022,MEP Rough-In,2023-09-08,EMP-0093,"Level 21, Zone C",Conditional,0,Thing color set act goal.,,,,2023-09-08T11:57:00,2023-09-08T11:57:00,system@alrashdeng.ae,1,True,
INS-3F5CD7ED,PRJ-022,Structural,2023-05-22,EMP-0080,"Level 30, Zone B",Passed,0,,,Body standard note wrong structure moment cold.,,2023-05-22T14:07:00,2023-05-22T14:07:00,system@alrashdeng.ae,1,True,
INS-CDCBE818,PRJ-022,Concrete Pour,2022-11-16,EMP-0082,"Level 21, Zone A",Passed,0,,,Laugh same wrong either main hair.,,2022-11-16T17:54:00,2022-11-16T17:54:00,system@alrashdeng.ae,1,True,
INS-556FE90E,PRJ-023,Fire Safety,2023-08-12,EMP-0093,"Level 27, Zone B",Failed,3,Simple tax total other both rate rock.,2023-08-19,,,2023-08-12T08:40:00,2023-08-12T08:40:00,system@alrashdeng.ae,1,True,Failed Inspection
INS-3862ABCF,PRJ-023,MEP Rough-In,2023-08-19,EMP-0094,"Level 41, Zone C",Passed,0,,,,,2023-08-19T13:55:00,2023-08-19T13:55:00,system@alrashdeng.ae,1,True,
INS-07E95E6D,PRJ-023,Concrete Pour,2025-04-14,EMP-0090,"Level 12, Zone C",Failed,4,Officer receive issue deal become.,2025-04-22,,,2025-04-14T08:01:00,2025-04-14T08:01:00,system@alrashdeng.ae,1,True,Failed Inspection
INS-F727EE90,PRJ-023,Formwork,2025-12-17,EMP-0092,"Level 35, Zone D",Passed,0,,,,,2025-12-17T08:51:00,2025-12-17T08:51:00,system@alrashdeng.ae,1,True,
INS-E6335F58,PRJ-023,MEP Rough-In,2024-04-15,EMP-0078,"Level 48, Zone C",Failed,5,Would then company travel give former operation.,2024-04-26,Finally American mind gas partner.,,2024-04-15T09:58:00,2024-04-15T09:58:00,system@alrashdeng.ae,1,True,Failed Inspection
INS-CAE2F489,PRJ-023,Final Handover,2024-09-13,EMP-0092,"Level 22, Zone D",Conditional,3,Eye wide material rate letter change.,,,,2024-09-13T10:24:00,2024-09-13T10:24:00,system@alrashdeng.ae,1,True,
INS-29A099DE,PRJ-023,Structural,2026-01-30,EMP-0082,"Level 3, Zone B",Passed,0,,,Main ask far law design.,,2026-01-30T10:16:00,2026-01-30T10:16:00,system@alrashdeng.ae,1,True,
INS-4E4A516F,PRJ-023,Waterproofing,2025-09-18,EMP-0084,"Level 40, Zone C",Passed,0,,,,,2025-09-18T16:24:00,2025-09-18T16:24:00,system@alrashdeng.ae,1,True,
INS-002A0E3D,PRJ-023,MEP Rough-In,2023-08-04,EMP-0085,"Level 6, Zone A",Conditional,5,Edge go exist.,,Program shoulder choice beat establish you culture.,,2023-08-04T10:14:00,2023-08-04T10:14:00,system@alrashdeng.ae,1,True,
INS-083A1C27,PRJ-023,Final Handover,2025-02-03,EMP-0091,"Level 5, Zone D",Passed,0,,,Usually eat question hit human tough throw.,,2025-02-03T07:28:00,2025-02-03T07:28:00,system@alrashdeng.ae,1,True,
INS-905C3FD9,PRJ-023,Rebar Placement,2025-12-17,EMP-0092,"Level 19, Zone C",Passed,0,,,Quickly follow official raise current career.,,2025-12-17T14:29:00,2025-12-17T14:29:00,system@alrashdeng.ae,1,True,
INS-4C1E172A,PRJ-023,Formwork,2025-01-05,EMP-0091,"Level 8, Zone D",Passed,0,,,,,2025-01-05T13:28:00,2025-01-05T13:28:00,system@alrashdeng.ae,1,True,
INS-2EF17A90,PRJ-023,Fire Safety,2025-01-17,EMP-0079,"Level 32, Zone D",Failed,3,Site street benefit money reason mean.,2025-01-24,Life into inside improve agree next.,,2025-01-17T12:39:00,2025-01-17T12:39:00,system@alrashdeng.ae,1,True,Failed Inspection
INS-23FD6ADE,PRJ-023,Waterproofing,2026-01-21,EMP-0098,"Level 15, Zone C",Passed,0,,,Trade skill oil health per tonight there apply.,,2026-01-21T12:08:00,2026-01-21T12:08:00,system@alrashdeng.ae,1,True,
INS-01862029,PRJ-023,Fire Safety,2025-10-07,EMP-0084,"Level 28, Zone D",Failed,2,Space themselves least approach area stop practice.,2025-10-10,Organization state not real ten building.,,2025-10-07T10:30:00,2025-10-07T10:30:00,system@alrashdeng.ae,1,True,Failed Inspection
INS-0D92BC7E,PRJ-023,Final Handover,2025-02-03,EMP-0091,"Level 35, Zone D",Passed,0,,,,,2025-02-03T11:55:00,2025-02-03T11:55:00,system@alrashdeng.ae,1,True,
INS-BD8C6F4F,PRJ-023,Concrete Pour,2025-05-24,EMP-0093,"Level 26, Zone D",Passed,0,,,,,2025-05-24T11:38:00,2025-05-24T11:38:00,system@alrashdeng.ae,1,True,
INS-ACF96A12,PRJ-023,Fire Safety,2026-01-31,EMP-0084,"Level 19, Zone A",Passed,0,,,,,2026-01-31T14:49:00,2026-01-31T14:49:00,system@alrashdeng.ae,1,True,
INS-4F968A84,PRJ-023,MEP Rough-In,2025-03-27,EMP-0079,"Level 39, Zone A",Passed,0,,,South perhaps customer.,,2025-03-27T17:45:00,2025-03-27T17:45:00,system@alrashdeng.ae,1,True,
INS-1EFC1C94,PRJ-023,Waterproofing,2023-10-02,EMP-0079,"Level 50, Zone D",Passed,0,,,,,2023-10-02T12:46:00,2023-10-02T12:46:00,system@alrashdeng.ae,1,True,
INS-79472EA4,PRJ-023,Formwork,2024-12-03,EMP-0085,"Level 47, Zone C",Failed,5,Strategy kitchen argue.,2024-12-10,,,2024-12-03T15:51:00,2024-12-03T15:51:00,system@alrashdeng.ae,1,True,Failed Inspection
INS-2F1D80EA,PRJ-023,Structural,2023-11-23,EMP-0089,"Level 15, Zone C",Passed,0,,,Success national start race teacher.,,2023-11-23T10:55:00,2023-11-23T10:55:00,system@alrashdeng.ae,1,True,
INS-058B5EE1,PRJ-023,Formwork,2025-03-05,EMP-0091,"Level 27, Zone A",Conditional,5,Center seat drive memory.,,,,2025-03-05T17:48:00,2025-03-05T17:48:00,system@alrashdeng.ae,1,True,
INS-4A3FCFDA,PRJ-023,Concrete Pour,2025-05-22,EMP-0086,"Level 29, Zone A",Passed,0,,,Property where manage property hospital.,,2025-05-22T16:47:00,2025-05-22T16:47:00,system@alrashdeng.ae,1,True,
INS-D0411DEC,PRJ-023,Rebar Placement,2025-05-20,EMP-0079,"Level 47, Zone B",Passed,0,,,Challenge exist build hope oil alone.,,2025-05-20T16:48:00,2025-05-20T16:48:00,system@alrashdeng.ae,1,True,
INS-0AE9EACC,PRJ-023,Fire Safety,2025-04-06,EMP-0091,"Level 4, Zone A",Conditional,4,While life rich everybody word group.,,,,2025-04-06T16:32:00,2025-04-06T16:32:00,system@alrashdeng.ae,1,True,
INS-E70D8D07,PRJ-023,Structural,2025-10-17,EMP-0088,"Level 5, Zone A",Failed,4,Hospital artist pretty goal rest fund resource.,2025-10-21,,,2025-10-17T12:32:00,2025-10-17T12:32:00,system@alrashdeng.ae,1,True,Failed Inspection
INS-A88FC85A,PRJ-023,Final Handover,2025-08-13,EMP-0086,"Level 25, Zone D",Passed,0,,,,,2025-08-13T11:30:00,2025-08-13T11:30:00,system@alrashdeng.ae,1,True,
INS-D6DE0902,PRJ-023,Structural,2024-05-12,EMP-0080,"Level 32, Zone D",Passed,0,,,,,2024-05-12T17:00:00,2024-05-12T17:00:00,system@alrashdeng.ae,1,True,
INS-9B1872AC,PRJ-023,Final Handover,2025-04-01,EMP-0096,"Level 26, Zone D",Passed,0,,,,,2025-04-01T13:35:00,2025-04-01T13:35:00,system@alrashdeng.ae,1,True,
INS-81C974A0,PRJ-023,Concrete Pour,2025-04-14,EMP-0089,"Level 45, Zone B",Passed,0,,,,,2025-04-14T12:38:00,2025-04-14T12:38:00,system@alrashdeng.ae,1,True,
INS-B2A0F851,PRJ-023,Fire Safety,2025-08-02,EMP-0078,"Level 33, Zone A",Failed,2,Open oil once stop attack ahead.,2025-08-16,,,2025-08-02T10:44:00,2025-08-02T10:44:00,system@alrashdeng.ae,1,True,Failed Inspection
INS-1B314321,PRJ-023,Concrete Pour,2025-06-23,EMP-0083,"Level 36, Zone B",Passed,0,,,,,2025-06-23T11:54:00,2025-06-23T11:54:00,system@alrashdeng.ae,1,True,
INS-C2896A30,PRJ-023,Fire Safety,2024-11-14,EMP-0086,"Level 30, Zone B",Passed,0,,,,,2024-11-14T13:11:00,2024-11-14T13:11:00,system@alrashdeng.ae,1,True,
INS-BB8EC1CB,PRJ-023,Rebar Placement,2024-03-06,EMP-0086,"Level 3, Zone C",Passed,0,,,,,2024-03-06T08:34:00,2024-03-06T08:34:00,system@alrashdeng.ae,1,True,
INS-2C8B2151,PRJ-024,Concrete Pour,2023-02-08,EMP-0087,"Level 31, Zone C",Passed,0,,,,,2023-02-08T10:13:00,2023-02-08T10:13:00,system@alrashdeng.ae,1,True,
INS-6B88CCD0,PRJ-024,Rebar Placement,2022-11-19,EMP-0086,"Level 29, Zone C",Failed,1,Artist economy also seek.,2022-11-26,,,2022-11-19T11:52:00,2022-11-19T11:52:00,system@alrashdeng.ae,1,True,Failed Inspection
INS-D736C320,PRJ-024,Concrete Pour,2021-12-10,EMP-0084,"Level 20, Zone C",Passed,0,,,,,2021-12-10T07:59:00,2021-12-10T07:59:00,system@alrashdeng.ae,1,True,
INS-B2DFB075,PRJ-024,Formwork,2020-08-03,EMP-0085,"Level 50, Zone D",Conditional,5,Help writer off current education join experience.,,,,2020-08-03T12:05:00,2020-08-03T12:05:00,system@alrashdeng.ae,1,True,
INS-874DB4A6,PRJ-024,Structural,2021-02-25,EMP-0091,"Level 19, Zone D",Failed,3,Beat agency where benefit almost.,2021-03-04,,,2021-02-25T08:13:00,2021-02-25T08:13:00,system@alrashdeng.ae,1,True,Failed Inspection
INS-68747B44,PRJ-024,Rebar Placement,2020-12-14,EMP-0094,"Level 43, Zone B",Passed,0,,,,,2020-12-14T12:32:00,2020-12-14T12:32:00,system@alrashdeng.ae,1,True,
INS-2F701B32,PRJ-024,MEP Rough-In,2022-05-11,EMP-0086,"Level 26, Zone C",Passed,0,,,,,2022-05-11T08:22:00,2022-05-11T08:22:00,system@alrashdeng.ae,1,True,
INS-A4695757,PRJ-024,Fire Safety,2022-09-25,EMP-0098,"Level 10, Zone A",Passed,0,,,,,2022-09-25T16:20:00,2022-09-25T16:20:00,system@alrashdeng.ae,1,True,
INS-9203C5D2,PRJ-024,Concrete Pour,2022-03-24,EMP-0096,"Level 33, Zone C",Passed,0,,,May ground tonight table soon keep personal.,,2022-03-24T17:50:00,2022-03-24T17:50:00,system@alrashdeng.ae,1,True,
INS-C84A89B8,PRJ-024,Formwork,2023-05-13,EMP-0095,"Level 24, Zone C",Passed,0,,,,,2023-05-13T15:53:00,2023-05-13T15:53:00,system@alrashdeng.ae,1,True,
INS-3B06DD82,PRJ-024,Structural,2022-03-11,EMP-0092,"Level 22, Zone B",Passed,0,,,,,2022-03-11T10:54:00,2022-03-11T10:54:00,system@alrashdeng.ae,1,True,
INS-39597465,PRJ-024,MEP Rough-In,2020-08-29,EMP-0087,"Level 34, Zone A",Passed,0,,,,,2020-08-29T07:46:00,2020-08-29T07:46:00,system@alrashdeng.ae,1,True,
INS-405A8F9E,PRJ-024,MEP Rough-In,2023-03-11,EMP-0095,"Level 4, Zone C",Passed,0,,,Reflect attack the why avoid offer.,,2023-03-11T10:16:00,2023-03-11T10:16:00,system@alrashdeng.ae,1,True,
INS-4FEEEA91,PRJ-024,Formwork,2023-04-18,EMP-0087,"Level 10, Zone A",Passed,0,,,,,2023-04-18T12:36:00,2023-04-18T12:36:00,system@alrashdeng.ae,1,True,
INS-E44D8DC2,PRJ-024,MEP Rough-In,2021-10-21,EMP-0079,"Level 37, Zone A",Passed,0,,,,,2021-10-21T15:20:00,2021-10-21T15:20:00,system@alrashdeng.ae,1,True,
INS-FC24A159,PRJ-024,Final Handover,2020-11-09,EMP-0084,"Level 18, Zone A",Passed,0,,,President allow instead customer thousand.,,2020-11-09T11:46:00,2020-11-09T11:46:00,system@alrashdeng.ae,1,True,
INS-BBDF144C,PRJ-024,Rebar Placement,2020-09-08,EMP-0084,"Level 15, Zone A",Passed,0,,,,,2020-09-08T17:22:00,2020-09-08T17:22:00,system@alrashdeng.ae,1,True,
INS-E0D65081,PRJ-024,MEP Rough-In,2021-07-29,EMP-0079,"Level 4, Zone C",Passed,0,,,,,2021-07-29T10:03:00,2021-07-29T10:03:00,system@alrashdeng.ae,1,True,
INS-F2AFF86F,PRJ-024,Waterproofing,2020-09-11,EMP-0078,"Level 28, Zone D",Passed,0,,,,,2020-09-11T17:45:00,2020-09-11T17:45:00,system@alrashdeng.ae,1,True,
INS-C3FCAC0E,PRJ-024,Concrete Pour,2022-05-06,EMP-0097,"Level 47, Zone D",Passed,0,,,,,2022-05-06T15:19:00,2022-05-06T15:19:00,system@alrashdeng.ae,1,True,
INS-F32D2812,PRJ-024,Fire Safety,2023-02-22,EMP-0088,"Level 29, Zone D",Conditional,5,Our partner ball necessary water establish.,,Bit market different.,,2023-02-22T13:15:00,2023-02-22T13:15:00,system@alrashdeng.ae,1,True,
INS-D98EB024,PRJ-024,Waterproofing,2021-08-23,EMP-0088,"Level 19, Zone A",Conditional,4,Again area similar specific move.,,Radio scene need appear she receive.,,2021-08-23T09:38:00,2021-08-23T09:38:00,system@alrashdeng.ae,1,True,
INS-1D96DC53,PRJ-024,Rebar Placement,2021-11-26,EMP-0082,"Level 26, Zone C",Failed,2,Brother past tough goal gas truth.,2021-12-01,,,2021-11-26T11:43:00,2021-11-26T11:43:00,system@alrashdeng.ae,1,True,Failed Inspection
INS-3A24EC19,PRJ-024,Rebar Placement,2021-04-10,EMP-0078,"Level 26, Zone A",Passed,0,,,Section thousand soldier nothing yard address.,,2021-04-10T13:41:00,2021-04-10T13:41:00,system@alrashdeng.ae,1,True,
INS-0E80EA41,PRJ-024,Rebar Placement,2022-11-09,EMP-0078,"Level 3, Zone B",Passed,0,,,,,2022-11-09T11:08:00,2022-11-09T11:08:00,system@alrashdeng.ae,1,True,
INS-506A8DD3,PRJ-024,Rebar Placement,2020-11-28,EMP-0090,"Level 34, Zone B",Conditional,3,Own three your can huge price.,,Baby voice day relate.,,2020-11-28T09:09:00,2020-11-28T09:09:00,system@alrashdeng.ae,1,True,
INS-3864BF75,PRJ-024,Rebar Placement,2023-03-02,EMP-0098,"Level 31, Zone C",Conditional,5,Require walk sister fall president money.,,,,2023-03-02T17:50:00,2023-03-02T17:50:00,system@alrashdeng.ae,1,True,
INS-1AB88733,PRJ-024,Structural,2021-05-16,EMP-0082,"Level 1, Zone B",Passed,0,,,,,2021-05-16T14:36:00,2021-05-16T14:36:00,system@alrashdeng.ae,1,True,
INS-F358206D,PRJ-024,Rebar Placement,2020-09-01,EMP-0078,"Level 0, Zone C",Conditional,4,Main bad treatment success minute figure need but.,,,,2020-09-01T17:51:00,2020-09-01T17:51:00,system@alrashdeng.ae,1,True,
INS-FA584A4B,PRJ-024,Fire Safety,2022-11-15,EMP-0093,"Level 8, Zone B",Conditional,4,Recognize practice law box material.,,,,2022-11-15T07:45:00,2022-11-15T07:45:00,system@alrashdeng.ae,1,True,
INS-4CE7DB3F,PRJ-024,Formwork,2020-08-08,EMP-0082,"Level 1, Zone A",Passed,0,,,Arrive take himself affect.,,2020-08-08T17:29:00,2020-08-08T17:29:00,system@alrashdeng.ae,1,True,
INS-34AABABD,PRJ-024,Fire Safety,2021-10-01,EMP-0097,"Level 31, Zone B",Passed,0,,,,,2021-10-01T10:35:00,2021-10-01T10:35:00,system@alrashdeng.ae,1,True,
INS-0D60E364,PRJ-024,Rebar Placement,2021-09-27,EMP-0082,"Level 39, Zone C",Passed,0,,,,,2021-09-27T12:11:00,2021-09-27T12:11:00,system@alrashdeng.ae,1,True,
INS-5909B7D6,PRJ-024,Concrete Pour,2022-08-30,EMP-0088,"Level 43, Zone A",Conditional,5,Travel senior from.,,Special opportunity serious game stop.,,2022-08-30T17:33:00,2022-08-30T17:33:00,system@alrashdeng.ae,1,True,
INS-EDB68854,PRJ-024,Concrete Pour,2021-12-01,EMP-0090,"Level 2, Zone C",Passed,0,,,,,2021-12-01T09:50:00,2021-12-01T09:50:00,system@alrashdeng.ae,1,True,
INS-8DA4AFBE,PRJ-024,Waterproofing,2022-11-28,EMP-0078,"Level 26, Zone C",Passed,0,,,Weight usually explain yard movement interest.,,2022-11-28T14:16:00,2022-11-28T14:16:00,system@alrashdeng.ae,1,True,
INS-299CCD73,PRJ-024,Structural,2022-11-09,EMP-0097,"Level 21, Zone A",Passed,0,,,Level yeah draw traditional exactly radio.,,2022-11-09T07:16:00,2022-11-09T07:16:00,system@alrashdeng.ae,1,True,
INS-8AF53D42,PRJ-024,Fire Safety,2021-05-24,EMP-0091,"Level 25, Zone C",Passed,0,,,,,2021-05-24T08:57:00,2021-05-24T08:57:00,system@alrashdeng.ae,1,True,
INS-9D94813F,PRJ-024,Fire Safety,2021-06-18,EMP-0098,"Level 22, Zone D",Passed,0,,,Gun process site special part.,,2021-06-18T10:32:00,2021-06-18T10:32:00,system@alrashdeng.ae,1,True,
INS-D604153C,PRJ-024,Final Handover,2020-11-25,EMP-0094,"Level 32, Zone D",Failed,5,Summer kitchen admit across already.,2020-12-04,,,2020-11-25T16:39:00,2020-11-25T16:39:00,system@alrashdeng.ae,1,True,Failed Inspection
INS-37C486A1,PRJ-024,Rebar Placement,2021-09-02,EMP-0084,"Level 24, Zone A",Passed,0,,,,,2021-09-02T09:56:00,2021-09-02T09:56:00,system@alrashdeng.ae,1,True,
INS-46C524A5,PRJ-024,Concrete Pour,2021-11-01,EMP-0080,"Level 6, Zone B",Passed,0,,,,,2021-11-01T07:59:00,2021-11-01T07:59:00,system@alrashdeng.ae,1,True,
INS-10652764,PRJ-024,Final Handover,2023-06-10,EMP-0096,"Level 17, Zone D",Passed,0,,,Conference she everybody than camera piece.,,2023-06-10T08:48:00,2023-06-10T08:48:00,system@alrashdeng.ae,1,True,
INS-3B906C08,PRJ-024,Concrete Pour,2020-12-22,EMP-0084,"Level 32, Zone A",Failed,1,Pressure contain medical key.,2020-12-30,,,2020-12-22T11:54:00,2020-12-22T11:54:00,system@alrashdeng.ae,1,True,Failed Inspection
INS-0F916E97,PRJ-025,Fire Safety,2023-09-23,EMP-0085,"Level 35, Zone B",Failed,5,Window administration suddenly support music.,2023-10-05,,,2023-09-23T08:37:00,2023-09-23T08:37:00,system@alrashdeng.ae,1,True,Failed Inspection
INS-13D5AC4F,PRJ-025,Rebar Placement,2023-01-21,EMP-0086,"Level 29, Zone A",Conditional,2,Kitchen memory down for he state indeed.,,,,2023-01-21T14:08:00,2023-01-21T14:08:00,system@alrashdeng.ae,1,True,
INS-065262A2,PRJ-025,MEP Rough-In,2024-07-11,EMP-0096,"Level 22, Zone A",Failed,5,Parent growth window today hear wall.,2024-07-20,,,2024-07-11T17:03:00,2024-07-11T17:03:00,system@alrashdeng.ae,1,True,Failed Inspection
INS-0B6B9944,PRJ-025,Fire Safety,2023-09-02,EMP-0085,"Level 8, Zone D",Failed,3,Us treatment agent participant space.,2023-09-05,Respond score situation require vote her old.,,2023-09-02T11:55:00,2023-09-02T11:55:00,system@alrashdeng.ae,1,True,Failed Inspection
INS-FF712FF4,PRJ-025,Structural,2024-07-25,EMP-0098,"Level 33, Zone D",Failed,2,Western when yeah not.,2024-08-03,,,2024-07-25T09:37:00,2024-07-25T09:37:00,system@alrashdeng.ae,1,True,Failed Inspection
INS-6B074C79,PRJ-025,Fire Safety,2025-05-28,EMP-0095,"Level 42, Zone B",Passed,0,,,Run summer month anything line modern kid.,,2025-05-28T09:33:00,2025-05-28T09:33:00,system@alrashdeng.ae,1,True,
INS-E93BDA3B,PRJ-025,Concrete Pour,2023-08-11,EMP-0081,"Level 33, Zone B",Passed,0,,,,,2023-08-11T12:13:00,2023-08-11T12:13:00,system@alrashdeng.ae,1,True,
INS-FA3BC921,PRJ-025,Structural,2023-07-19,EMP-0094,"Level 32, Zone C",Passed,0,,,,,2023-07-19T11:43:00,2023-07-19T11:43:00,system@alrashdeng.ae,1,True,
INS-F8EF0017,PRJ-025,Final Handover,2023-11-02,EMP-0091,"Level 40, Zone D",Passed,0,,,,,2023-11-02T16:25:00,2023-11-02T16:25:00,system@alrashdeng.ae,1,True,
INS-F525D556,PRJ-025,Fire Safety,2023-03-25,EMP-0095,"Level 14, Zone D",Passed,0,,,Gun goal measure trip president painting.,,2023-03-25T11:36:00,2023-03-25T11:36:00,system@alrashdeng.ae,1,True,
INS-D3EC1562,PRJ-025,Final Handover,2024-01-20,EMP-0088,"Level 9, Zone A",Passed,0,,,,,2024-01-20T17:12:00,2024-01-20T17:12:00,system@alrashdeng.ae,1,True,
INS-3EB4A527,PRJ-025,Final Handover,2024-12-25,EMP-0088,"Level 22, Zone C",Passed,0,,,,,2024-12-25T09:59:00,2024-12-25T09:59:00,system@alrashdeng.ae,1,True,
INS-AA7898AA,PRJ-025,Final Handover,2024-11-09,EMP-0086,"Level 34, Zone D",Failed,2,Painting somebody game brother.,2024-11-13,Inside work office plan significant tonight.,,2024-11-09T08:45:00,2024-11-09T08:45:00,system@alrashdeng.ae,1,True,Failed Inspection
INS-6B2B0C27,PRJ-025,Waterproofing,2025-02-07,EMP-0094,"Level 24, Zone B",Conditional,3,She represent like big thank.,,,,2025-02-07T08:53:00,2025-02-07T08:53:00,system@alrashdeng.ae,1,True,
