incident_id,project_id,incident_date,incident_type,severity,description,location,injured_persons,lti_days,root_cause,corrective_action,status,internal_notes,created_at,last_updated_at,created_by,record_version,is_active,tags
INC-FBBF9DF8,PRJ-078,2023-04-24,Near Miss,Low,Beat development think stop artist blood road.,"Level 14, North Wing",0,0,Unsafe Condition,High oil age every key.,Closed,—,2023-04-24T17:45:00,2023-04-24T17:45:00,system@alrashdeng.ae,1,True,—
INC-480B480D,PRJ-078,2021-11-23,Fire Incident,High,Energy show radio national forget painting development effort.,"Level 35, South Wing",0,0,Equipment Failure,Manager north behavior tend.,Closed,—,2021-11-23T16:51:00,2021-11-23T16:51:00,system@alrashdeng.ae,1,True,High Severity
INC-AF88F763,PRJ-078,2023-06-18,Medical Treatment,Medium,Its success others again.,"Level 39, South Wing",1,0,Lack of Training,Such international question policy step mission throughout.,Open,—,2023-06-18T15:41:00,2023-06-18T15:41:00,system@alrashdeng.ae,1,True,—
INC-6DCC58B3,PRJ-078,2024-01-09,Near Miss,Medium,That home bill service range structure.,"Level 24, West Wing",0,0,Unsafe Condition,Clear ability thousand light news.,Closed,—,2024-01-09T16:50:00,2024-01-09T16:50:00,system@alrashdeng.ae,1,True,—
INC-FA895211,PRJ-078,2021-11-05,First Aid,Medium,Never exactly question effort positive machine.,"Level 32, East Wing",1,0,Lack of Training,Window focus machine expect according discover culture half.,Closed,—,2021-11-05T09:30:00,2021-11-05T09:30:00,system@alrashdeng.ae,1,True,—
INC-17A52AA6,PRJ-078,2023-10-15,Near Miss,Low,Girl next itself significant rather particularly plant.,"Level 29, North Wing",0,0,Unsafe Condition,Information population beyond establish whole get media.,Closed,—,2023-10-15T11:25:00,2023-10-15T11:25:00,system@alrashdeng.ae,1,True,—
INC-995D8CC5,PRJ-079,2021-12-12,Near Miss,Low,Also act team special discussion energy performance.,"Level 38, North Wing",0,0,Equipment Failure,Work kitchen sell recently.,Closed,—,2021-12-12T07:36:00,2021-12-12T07:36:00,system@alrashdeng.ae,1,True,—
INC-4E5256C8,PRJ-079,2022-07-04,Near Miss,Low,Institution common pay sea.,"Level 3, West Wing",0,0,Unsafe Condition,Enough really eight skin before mission.,Closed,—,2022-07-04T11:25:00,2022-07-04T11:25:00,system@alrashdeng.ae,1,True,—
INC-DB91D9DF,PRJ-079,2021-07-03,Medical Treatment,Medium,Local own single public have wind.,"Level 32, West Wing",1,0,Unsafe Condition,Performance several gun happy wish.,Closed,—,2021-07-03T11:48:00,2021-07-03T11:48:00,system@alrashdeng.ae,1,True,—
INC-5C92DBA6,PRJ-079,2021-10-30,Near Miss,Low,Mean democratic manager.,"Level 5, South Wing",0,0,Lack of Training,Leg today staff change.,Closed,—,2021-10-30T17:59:00,2021-10-30T17:59:00,system@alrashdeng.ae,1,True,—
INC-3C1719AD,PRJ-079,2023-08-03,Near Miss,Low,Recognize benefit daughter glass score.,"Level 29, East Wing",0,0,Unsafe Condition,Though for join necessary make though health.,Open,—,2023-08-03T16:52:00,2023-08-03T16:52:00,system@alrashdeng.ae,1,True,—
INC-B0D734A6,PRJ-079,2021-07-09,Near Miss,Low,Side result and throw site color.,"Level 43, North Wing",0,0,Unsafe Condition,Among teach must mind cost.,Closed,—,2021-07-09T07:11:00,2021-07-09T07:11:00,system@alrashdeng.ae,1,True,—
INC-2E00CD93,PRJ-079,2023-01-24,Environmental Spill,Low,Country run later she theory church policy.,"Level 21, North Wing",0,0,Unsafe Condition,Weight rich herself model happen Mrs step.,Open,—,2023-01-24T17:32:00,2023-01-24T17:32:00,system@alrashdeng.ae,1,True,—
INC-EFE47A7E,PRJ-079,2021-10-13,Near Miss,Low,Will year health after.,"Level 24, East Wing",0,0,Unsafe Act,Have sure player last.,Closed,—,2021-10-13T11:53:00,2021-10-13T11:53:00,system@alrashdeng.ae,1,True,—
INC-4CFD586C,PRJ-080,2022-07-26,Medical Treatment,Medium,Stop themselves visit kitchen.,"Level 10, South Wing",1,0,Equipment Failure,Serious surface nation recent instead save.,Closed,—,2022-07-26T07:49:00,2022-07-26T07:49:00,system@alrashdeng.ae,1,True,—
INC-971196C8,PRJ-080,2022-10-18,First Aid,Medium,Mr account all speak wife four media much.,"Level 31, West Wing",1,0,Lack of Training,Nearly you something relate pressure since worker than.,Closed,—,2022-10-18T16:03:00,2022-10-18T16:03:00,system@alrashdeng.ae,1,True,—
INC-B01C5C83,PRJ-080,2023-11-10,Medical Treatment,Low,Suddenly service main service establish explain.,"Level 11, South Wing",1,0,Equipment Failure,Citizen foreign himself vote.,Closed,—,2023-11-10T14:15:00,2023-11-10T14:15:00,system@alrashdeng.ae,1,True,—
INC-A8243A47,PRJ-081,2024-12-12,Medical Treatment,Medium,Size sign story put son.,"Level 32, East Wing",1,0,Unsafe Condition,Open reach hit decide.,Closed,—,2024-12-12T13:29:00,2024-12-12T13:29:00,system@alrashdeng.ae,1,True,—
INC-E1E41CA4,PRJ-081,2024-10-22,Environmental Spill,Medium,And rock now something dark out.,"Level 27, East Wing",0,0,Unsafe Condition,Avoid week price more million charge.,Closed,—,2024-10-22T07:52:00,2024-10-22T07:52:00,system@alrashdeng.ae,1,True,—
INC-950C0421,PRJ-081,2024-12-06,Lost Time Injury,High,Yourself help fill control medical red some.,"Level 13, South Wing",1,7,Unsafe Condition,Seek early prepare plant.,Open,—,2024-12-06T17:51:00,2024-12-06T17:51:00,system@alrashdeng.ae,1,True,High Severity
INC-F4163D61,PRJ-081,2025-03-31,Near Miss,Medium,Tree firm alone ok party available.,"Level 15, West Wing",0,0,Equipment Failure,Five natural national old soldier.,Closed,—,2025-03-31T10:03:00,2025-03-31T10:03:00,system@alrashdeng.ae,1,True,—
INC-E3BBBBEB,PRJ-081,2024-09-23,Medical Treatment,Medium,Service million himself all attention this about.,"Level 34, South Wing",1,0,Unsafe Act,Executive season trial daughter.,Open,—,2024-09-23T13:56:00,2024-09-23T13:56:00,system@alrashdeng.ae,1,True,—
INC-69FBA3FA,PRJ-081,2025-04-21,Medical Treatment,Medium,Ahead practice word production experience site evening.,"Level 38, West Wing",1,0,Unsafe Condition,Care both cup it so represent year.,Closed,—,2025-04-21T11:13:00,2025-04-21T11:13:00,system@alrashdeng.ae,1,True,—
INC-C805CC94,PRJ-081,2025-12-16,Near Miss,Low,Simply authority onto range mean.,"Level 43, North Wing",0,0,Unsafe Condition,Do throughout recognize another option.,Closed,—,2025-12-16T12:32:00,2025-12-16T12:32:00,system@alrashdeng.ae,1,True,—
INC-F563CC71,PRJ-081,2025-05-27,First Aid,Low,Mention skin computer new news whether.,"Level 47, South Wing",1,0,Unsafe Condition,Specific summer line leg.,Closed,—,2025-05-27T14:34:00,2025-05-27T14:34:00,system@alrashdeng.ae,1,True,—
INC-E4061E17,PRJ-081,2025-08-03,Near Miss,Low,Bit city hit people key.,"Level 8, East Wing",0,0,Equipment Failure,Account arm rather blood authority month.,Closed,—,2025-08-03T17:26:00,2025-08-03T17:26:00,system@alrashdeng.ae,1,True,—
INC-2D7FF5D0,PRJ-082,2024-12-15,Property Damage,Medium,Than management fire name begin.,"Level 31, South Wing",0,0,Lack of Training,Mouth particularly coach increase.,Closed,—,2024-12-15T12:19:00,2024-12-15T12:19:00,system@alrashdeng.ae,1,True,High Incident Rate
INC-5814F3D9,PRJ-082,2024-04-17,Medical Treatment,Medium,Tend cold how network.,"Level 20, West Wing",1,0,Unsafe Act,Bill offer different various affect together attorney.,Closed,—,2024-04-17T10:53:00,2024-04-17T10:53:00,system@alrashdeng.ae,1,True,High Incident Rate
INC-52E819A5,PRJ-082,2025-03-13,Near Miss,Medium,Different test college crime.,"Level 33, West Wing",0,0,Unsafe Condition,Avoid production western.,Closed,—,2025-03-13T17:02:00,2025-03-13T17:02:00,system@alrashdeng.ae,1,True,High Incident Rate
INC-E328B2D4,PRJ-082,2024-07-13,Near Miss,Low,Thought before others above tend sense hold.,"Level 24, East Wing",0,0,Lack of Training,Bank relate staff along let central.,Open,—,2024-07-13T13:56:00,2024-07-13T13:56:00,system@alrashdeng.ae,1,True,High Incident Rate
INC-48475033,PRJ-082,2025-01-08,Near Miss,Medium,Any require what according save to.,"Level 27, East Wing",0,0,Lack of Training,Director whether gun born I could.,Open,—,2025-01-08T10:45:00,2025-01-08T10:45:00,system@alrashdeng.ae,1,True,High Incident Rate
INC-4FF37EB3,PRJ-082,2024-06-18,Near Miss,Low,Evening voice magazine along thus program special.,"Level 36, North Wing",0,0,Unsafe Condition,Beyond determine by option kitchen area.,Closed,—,2024-06-18T15:43:00,2024-06-18T15:43:00,system@alrashdeng.ae,1,True,High Incident Rate
INC-D3B8242B,PRJ-082,2025-08-09,Near Miss,Medium,Fall a finally point.,"Level 8, West Wing",0,0,Unsafe Condition,Full place information front door.,Open,—,2025-08-09T09:44:00,2025-08-09T09:44:00,system@alrashdeng.ae,1,True,High Incident Rate
INC-A9331074,PRJ-082,2024-05-02,Lost Time Injury,High,What gun everyone determine big floor mean.,"Level 22, North Wing",1,27,Unsafe Condition,Agree need bill.,Closed,—,2024-05-02T17:04:00,2024-05-02T17:04:00,system@alrashdeng.ae,1,True,"High Severity,High Incident Rate"
INC-0B3671BB,PRJ-082,2024-06-23,First Aid,Medium,Require issue drop building.,"Level 19, South Wing",1,0,Unsafe Act,Guy whole sit different eight plan.,Open,—,2024-06-23T07:11:00,2024-06-23T07:11:00,system@alrashdeng.ae,1,True,High Incident Rate
INC-82C87535,PRJ-082,2025-10-17,Near Miss,Medium,Home sea poor around maybe.,"Level 10, North Wing",0,0,Equipment Failure,Again degree able heart girl outside natural page.,Closed,—,2025-10-17T13:26:00,2025-10-17T13:26:00,system@alrashdeng.ae,1,True,High Incident Rate
INC-1CB201F1,PRJ-082,2024-11-21,Environmental Spill,Medium,She allow why build work official claim.,"Level 36, West Wing",0,0,Unsafe Act,List great again husband those positive product.,Closed,—,2024-11-21T17:39:00,2024-11-21T17:39:00,system@alrashdeng.ae,1,True,High Incident Rate
INC-F22767E3,PRJ-082,2025-04-22,Lost Time Injury,High,Yard safe purpose generation Mrs.,"Level 37, North Wing",1,24,Unsafe Act,Story police six clearly central about suddenly.,Open,—,2025-04-22T13:42:00,2025-04-22T13:42:00,system@alrashdeng.ae,1,True,"High Severity,High Incident Rate"
INC-E3C7BAB7,PRJ-082,2025-09-25,First Aid,Medium,Stock himself purpose.,"Level 14, South Wing",1,0,Lack of Training,Expect heavy far education size.,Closed,—,2025-09-25T09:12:00,2025-09-25T09:12:00,system@alrashdeng.ae,1,True,High Incident Rate
INC-781163DC,PRJ-082,2025-05-20,First Aid,Low,Rather old just far.,"Level 11, North Wing",1,0,Unsafe Act,Ask fast oil great whatever.,Closed,—,2025-05-20T15:30:00,2025-05-20T15:30:00,system@alrashdeng.ae,1,True,High Incident Rate
INC-9E019BFE,PRJ-084,2024-02-03,Environmental Spill,Low,Woman rest glass.,"Level 34, South Wing",0,0,Unsafe Condition,Cultural fire treat effect specific reach order.,Closed,—,2024-02-03T07:22:00,2024-02-03T07:22:00,system@alrashdeng.ae,1,True,—
INC-F43513D7,PRJ-085,2023-01-08,Near Miss,Low,Agent minute city food population bring report professor.,"Level 2, South Wing",0,0,Lack of Training,Among structure industry keep both arrive.,Closed,—,2023-01-08T07:33:00,2023-01-08T07:33:00,system@alrashdeng.ae,1,True,—
INC-2B77FE63,PRJ-085,2023-11-07,First Aid,Low,Follow trouble produce bag effort behavior.,"Level 18, West Wing",1,0,Equipment Failure,Cost cost agreement office federal attorney.,Closed,—,2023-11-07T14:07:00,2023-11-07T14:07:00,system@alrashdeng.ae,1,True,—
INC-636C121F,PRJ-085,2023-08-21,Lost Time Injury,High,Within last already side environmental.,"Level 0, North Wing",1,10,Equipment Failure,Network knowledge party deep.,Open,—,2023-08-21T09:16:00,2023-08-21T09:16:00,system@alrashdeng.ae,1,True,High Severity
INC-A16DFAE6,PRJ-085,2025-05-27,Lost Time Injury,High,Ago true shake weight.,"Level 22, North Wing",1,25,Unsafe Act,Soon interest produce government.,Closed,—,2025-05-27T10:36:00,2025-05-27T10:36:00,system@alrashdeng.ae,1,True,High Severity
INC-C80C86FB,PRJ-085,2025-10-15,Near Miss,Medium,Expect everyone impact wall look employee.,"Level 26, East Wing",0,0,Unsafe Act,Staff him former answer end good seat.,Open,—,2025-10-15T13:32:00,2025-10-15T13:32:00,system@alrashdeng.ae,1,True,—
INC-F1508651,PRJ-085,2022-07-22,First Aid,Medium,Easy worker who oil choice.,"Level 29, West Wing",1,0,Unsafe Act,Third thing often color it across minute.,Closed,—,2022-07-22T14:58:00,2022-07-22T14:58:00,system@alrashdeng.ae,1,True,—
INC-4039F3FA,PRJ-085,2024-08-04,Near Miss,Medium,More teach focus four action.,"Level 1, South Wing",0,0,Lack of Training,Voice pull right seven.,Closed,—,2024-08-04T09:44:00,2024-08-04T09:44:00,system@alrashdeng.ae,1,True,—
INC-C336B12C,PRJ-086,2022-09-28,Property Damage,Medium,Technology none take along.,"Level 0, West Wing",0,0,Unsafe Condition,Control task speak sign think sure.,Closed,—,2022-09-28T14:50:00,2022-09-28T14:50:00,system@alrashdeng.ae,1,True,—
INC-7D2E33BC,PRJ-086,2022-09-28,Lost Time Injury,High,Threat safe must speech dinner.,"Level 3, East Wing",1,5,Lack of Training,Face bit issue listen social or receive.,Closed,—,2022-09-28T17:27:00,2022-09-28T17:27:00,system@alrashdeng.ae,1,True,High Severity
INC-1F7E2E1E,PRJ-086,2023-07-13,First Aid,Medium,Foreign suddenly thing.,"Level 49, East Wing",1,0,Equipment Failure,Leader own within fall treat fill view everyone.,Closed,—,2023-07-13T13:34:00,2023-07-13T13:34:00,system@alrashdeng.ae,1,True,—
INC-FE8F123B,PRJ-086,2023-07-01,First Aid,Medium,Threat easy lawyer its.,"Level 25, East Wing",1,0,Equipment Failure,Need figure bring reality plant.,Open,—,2023-07-01T08:17:00,2023-07-01T08:17:00,system@alrashdeng.ae,1,True,—
INC-6CB34820,PRJ-086,2023-05-06,Near Miss,Medium,Fire trip person none conference important clearly live.,"Level 0, North Wing",0,0,Unsafe Act,White way major amount.,Closed,—,2023-05-06T08:13:00,2023-05-06T08:13:00,system@alrashdeng.ae,1,True,—
INC-922B6CC2,PRJ-086,2023-03-30,Medical Treatment,Medium,For if fly.,"Level 16, South Wing",1,0,Equipment Failure,Under enter rate final.,Open,—,2023-03-30T11:31:00,2023-03-30T11:31:00,system@alrashdeng.ae,1,True,—
INC-A6E16E95,PRJ-086,2022-04-10,Medical Treatment,Low,Change officer medical his receive.,"Level 48, West Wing",1,0,Unsafe Condition,Political security almost government.,Open,—,2022-04-10T09:12:00,2022-04-10T09:12:00,system@alrashdeng.ae,1,True,—
INC-7885C68F,PRJ-086,2023-04-23,Environmental Spill,Low,Civil environmental tend.,"Level 20, South Wing",0,0,Unsafe Condition,See kid rock Democrat economic and.,Closed,—,2023-04-23T13:49:00,2023-04-23T13:49:00,system@alrashdeng.ae,1,True,—
INC-4346733D,PRJ-086,2022-07-25,Medical Treatment,Low,Expert could teacher loss budget.,"Level 41, South Wing",1,0,Unsafe Condition,See central buy board your leave.,Open,—,2022-07-25T10:17:00,2022-07-25T10:17:00,system@alrashdeng.ae,1,True,—
INC-3479178B,PRJ-087,2023-07-16,Near Miss,Medium,Leave loss social director gas.,"Level 17, North Wing",0,0,Equipment Failure,Exactly who use soldier.,Closed,—,2023-07-16T13:23:00,2023-07-16T13:23:00,system@alrashdeng.ae,1,True,High Incident Rate
INC-EFEF36EE,PRJ-087,2022-01-13,First Aid,Medium,Ask best how move or.,"Level 27, North Wing",1,0,Unsafe Act,I list risk add test mission.,Open,—,2022-01-13T17:03:00,2022-01-13T17:03:00,system@alrashdeng.ae,1,True,High Incident Rate
INC-0B9BE349,PRJ-087,2022-08-03,Near Miss,Medium,Fear property listen save.,"Level 38, North Wing",0,0,Unsafe Act,Identify top act morning.,Open,—,2022-08-03T13:10:00,2022-08-03T13:10:00,system@alrashdeng.ae,1,True,High Incident Rate
INC-43BCFB3E,PRJ-087,2020-12-10,First Aid,Medium,Meet per seem provide.,"Level 31, South Wing",1,0,Unsafe Condition,Expect I resource new site.,Open,—,2020-12-10T10:19:00,2020-12-10T10:19:00,system@alrashdeng.ae,1,True,High Incident Rate
INC-B14678A6,PRJ-087,2022-01-29,First Aid,Low,Almost vote nation design space strong.,"Level 18, North Wing",1,0,Unsafe Condition,Energy crime behavior be.,Closed,—,2022-01-29T16:41:00,2022-01-29T16:41:00,system@alrashdeng.ae,1,True,High Incident Rate
INC-96E7A9F6,PRJ-087,2022-02-19,Medical Treatment,Low,Minute yet figure according director.,"Level 5, East Wing",1,0,Lack of Training,Skin discover nothing pressure I majority effort.,Open,—,2022-02-19T12:43:00,2022-02-19T12:43:00,system@alrashdeng.ae,1,True,High Incident Rate
INC-B0C082AA,PRJ-087,2021-05-07,First Aid,Low,Never believe there understand little capital.,"Level 32, West Wing",1,0,Lack of Training,Player special sit billion.,Closed,—,2021-05-07T12:29:00,2021-05-07T12:29:00,system@alrashdeng.ae,1,True,High Incident Rate
INC-A8BEDB45,PRJ-087,2021-01-09,Near Miss,Low,Control read movement alone company customer main impact.,"Level 7, South Wing",0,0,Unsafe Condition,Each financial trial list minute.,Closed,—,2021-01-09T14:03:00,2021-01-09T14:03:00,system@alrashdeng.ae,1,True,High Incident Rate
INC-4F4D28A1,PRJ-087,2021-12-29,Medical Treatment,Medium,Yes line including real economy meeting about reason.,"Level 17, East Wing",1,0,Equipment Failure,Onto individual Mr community member.,Open,—,2021-12-29T17:20:00,2021-12-29T17:20:00,system@alrashdeng.ae,1,True,High Incident Rate
INC-9A0B7509,PRJ-087,2021-07-09,Near Miss,Low,Forget plant development series around news choice.,"Level 40, North Wing",0,0,Unsafe Condition,Skin position might event.,Open,—,2021-07-09T12:45:00,2021-07-09T12:45:00,system@alrashdeng.ae,1,True,High Incident Rate
INC-3EBDFB05,PRJ-088,2024-11-21,Property Damage,Medium,Operation rock drug whom company just.,"Level 11, South Wing",0,0,Unsafe Condition,Feel memory between quickly future son public small.,Closed,—,2024-11-21T11:20:00,2024-11-21T11:20:00,system@alrashdeng.ae,1,True,—
INC-D14E1EE3,PRJ-088,2025-06-05,First Aid,Low,Marriage ahead quickly evidence make yet.,"Level 30, West Wing",1,0,Unsafe Condition,Region back character thought a.,Closed,—,2025-06-05T14:42:00,2025-06-05T14:42:00,system@alrashdeng.ae,1,True,—
INC-E3109177,PRJ-088,2024-01-23,Near Miss,Low,Also no serious campaign.,"Level 27, East Wing",0,0,Unsafe Condition,Land mean idea degree large position news.,Closed,—,2024-01-23T07:22:00,2024-01-23T07:22:00,system@alrashdeng.ae,1,True,—
INC-CD906157,PRJ-088,2025-04-12,Near Miss,Medium,Something learn imagine region.,"Level 5, South Wing",0,0,Equipment Failure,Particularly practice forward at drive.,Open,—,2025-04-12T10:05:00,2025-04-12T10:05:00,system@alrashdeng.ae,1,True,—
INC-6D38831D,PRJ-088,2024-11-05,First Aid,Low,Significant factor recently order economy despite.,"Level 24, South Wing",1,0,Equipment Failure,Identify remain push little strong he.,Closed,—,2024-11-05T12:26:00,2024-11-05T12:26:00,system@alrashdeng.ae,1,True,—
INC-45B94DF4,PRJ-088,2025-07-07,Lost Time Injury,High,Develop loss loss many modern none.,"Level 46, North Wing",1,14,Unsafe Act,Everybody fund do available win up message recently.,Closed,—,2025-07-07T08:32:00,2025-07-07T08:32:00,system@alrashdeng.ae,1,True,High Severity
INC-90C94278,PRJ-088,2024-06-29,First Aid,Medium,Couple people writer also.,"Level 0, East Wing",1,0,Equipment Failure,Environmental food consumer strategy.,Closed,—,2024-06-29T08:05:00,2024-06-29T08:05:00,system@alrashdeng.ae,1,True,—
INC-1EDBDC2C,PRJ-088,2024-05-06,Lost Time Injury,High,Speech community four where new tree tree.,"Level 35, South Wing",1,18,Unsafe Condition,Rich while just in.,Closed,—,2024-05-06T07:30:00,2024-05-06T07:30:00,system@alrashdeng.ae,1,True,High Severity
INC-3908FE2C,PRJ-088,2025-06-18,Near Miss,Medium,Year risk all degree eight personal join.,"Level 19, South Wing",0,0,Lack of Training,Visit mention heart five build model since.,Open,—,2025-06-18T10:01:00,2025-06-18T10:01:00,system@alrashdeng.ae,1,True,—
INC-EAFE3984,PRJ-089,2024-04-25,Near Miss,Low,Term summer second.,"Level 44, West Wing",0,0,Unsafe Condition,Person deal bag campaign fight.,Closed,—,2024-04-25T11:37:00,2024-04-25T11:37:00,system@alrashdeng.ae,1,True,High Incident Rate
INC-968AA240,PRJ-089,2024-06-13,Property Damage,Low,Consider top at wait health.,"Level 32, West Wing",0,0,Unsafe Act,Half little miss defense chance author.,Open,—,2024-06-13T17:25:00,2024-06-13T17:25:00,system@alrashdeng.ae,1,True,High Incident Rate
INC-AB6D6A74,PRJ-089,2024-02-17,Near Miss,Medium,Six hour the.,"Level 20, West Wing",0,0,Equipment Failure,Yard long model personal what exist.,Closed,—,2024-02-17T11:57:00,2024-02-17T11:57:00,system@alrashdeng.ae,1,True,High Incident Rate
INC-0757B010,PRJ-089,2024-03-18,Near Miss,Medium,Up stock impact wind purpose at.,"Level 37, West Wing",0,0,Lack of Training,Create bad her again realize fall.,Open,—,2024-03-18T17:10:00,2024-03-18T17:10:00,system@alrashdeng.ae,1,True,High Incident Rate
INC-B3CF330B,PRJ-089,2025-07-15,Near Miss,Medium,Before be defense service to stage term window.,"Level 49, South Wing",0,0,Lack of Training,Leader suggest gun hotel admit news.,Closed,—,2025-07-15T15:49:00,2025-07-15T15:49:00,system@alrashdeng.ae,1,True,High Incident Rate
INC-057A4D53,PRJ-089,2024-08-29,Near Miss,Low,Create that national spend financial relate.,"Level 12, East Wing",0,0,Unsafe Act,Open help anyone region talk rise.,Open,—,2024-08-29T15:49:00,2024-08-29T15:49:00,system@alrashdeng.ae,1,True,High Incident Rate
INC-51FA13FB,PRJ-089,2025-07-09,First Aid,Medium,New eye eye after industry development figure.,"Level 40, South Wing",1,0,Lack of Training,Employee black soon hospital traditional they.,Open,—,2025-07-09T11:39:00,2025-07-09T11:39:00,system@alrashdeng.ae,1,True,High Incident Rate
INC-2A2ACE50,PRJ-089,2025-11-22,Near Miss,Low,Pressure throw decade against.,"Level 32, East Wing",0,0,Unsafe Condition,Family want audience clear social.,Closed,—,2025-11-22T15:58:00,2025-11-22T15:58:00,system@alrashdeng.ae,1,True,High Incident Rate
INC-54926642,PRJ-089,2024-09-02,First Aid,Low,Parent others turn little garden hold.,"Level 38, South Wing",1,0,Equipment Failure,Magazine voice arm political wait give tell.,Open,—,2024-09-02T09:59:00,2024-09-02T09:59:00,system@alrashdeng.ae,1,True,High Incident Rate
INC-A5B8CA07,PRJ-089,2026-02-12,First Aid,Medium,Board skin expect door magazine low.,"Level 32, South Wing",1,0,Lack of Training,You paper source prevent popular sea.,Closed,—,2026-02-12T14:37:00,2026-02-12T14:37:00,system@alrashdeng.ae,1,True,High Incident Rate
INC-99FA674D,PRJ-089,2025-08-03,Lost Time Injury,High,Look life operation likely foreign later.,"Level 40, South Wing",1,5,Unsafe Act,Speak air painting free.,Open,—,2025-08-03T08:24:00,2025-08-03T08:24:00,system@alrashdeng.ae,1,True,"High Severity,High Incident Rate"
INC-B471E896,PRJ-089,2025-06-27,Medical Treatment,Low,Third everyone fear nice say catch subject land.,"Level 31, West Wing",1,0,Unsafe Act,Everything building push hit especially national interview.,Closed,—,2025-06-27T07:14:00,2025-06-27T07:14:00,system@alrashdeng.ae,1,True,High Incident Rate
INC-9A3EFDC4,PRJ-089,2025-02-24,Near Miss,Low,Mind look interest.,"Level 3, West Wing",0,0,Unsafe Condition,Tree would father much dream once second.,Closed,—,2025-02-24T08:31:00,2025-02-24T08:31:00,system@alrashdeng.ae,1,True,High Incident Rate
INC-AFDF25AA,PRJ-089,2025-12-17,Near Miss,Medium,So employee everything leader laugh.,"Level 48, East Wing",0,0,Unsafe Act,Feel gas character night as own.,Closed,—,2025-12-17T17:39:00,2025-12-17T17:39:00,system@alrashdeng.ae,1,True,High Incident Rate
INC-8CB30FA6,PRJ-089,2024-08-17,Near Miss,Medium,Everyone area fish bed party particularly use.,"Level 40, North Wing",0,0,Unsafe Act,Something dream national word wait all.,Closed,—,2024-08-17T07:48:00,2024-08-17T07:48:00,system@alrashdeng.ae,1,True,High Incident Rate
INC-9BFBD264,PRJ-091,2025-05-16,Near Miss,Low,Put affect present head.,"Level 43, South Wing",0,0,Unsafe Act,Lose a rest group blood office public.,Closed,—,2025-05-16T15:37:00,2025-05-16T15:37:00,system@alrashdeng.ae,1,True,—
INC-2C602F4D,PRJ-091,2025-04-04,Near Miss,Low,Hour we study us yourself long.,"Level 5, North Wing",0,0,Unsafe Condition,Significant special sport begin word.,Open,—,2025-04-04T16:10:00,2025-04-04T16:10:00,system@alrashdeng.ae,1,True,—
INC-2E696C3F,PRJ-092,2024-11-23,Near Miss,Low,Image keep she month attorney top.,"Level 37, South Wing",0,0,Equipment Failure,She hot social budget action.,Closed,—,2024-11-23T09:17:00,2024-11-23T09:17:00,system@alrashdeng.ae,1,True,—
INC-213C41B5,PRJ-092,2023-07-08,Near Miss,Medium,Range past instead agree education.,"Level 45, West Wing",0,0,Lack of Training,Hand stay note laugh sing different.,Closed,—,2023-07-08T13:04:00,2023-07-08T13:04:00,system@alrashdeng.ae,1,True,—
INC-3F9A0796,PRJ-092,2023-10-02,First Aid,Medium,Whole power expert car present.,"Level 27, North Wing",1,0,Lack of Training,Color toward present summer red tell.,Open,—,2023-10-02T17:34:00,2023-10-02T17:34:00,system@alrashdeng.ae,1,True,—
INC-81F741E9,PRJ-093,2022-01-04,Near Miss,Medium,Mouth true smile operation.,"Level 21, West Wing",0,0,Lack of Training,Green teach focus.,Closed,—,2022-01-04T07:59:00,2022-01-04T07:59:00,system@alrashdeng.ae,1,True,—
INC-6D23117E,PRJ-093,2021-03-26,Fire Incident,High,Industry always until over theory could size firm.,"Level 37, North Wing",0,0,Lack of Training,Address evening well until PM.,Open,—,2021-03-26T14:47:00,2021-03-26T14:47:00,system@alrashdeng.ae,1,True,High Severity
INC-CD30A6E4,PRJ-093,2021-04-28,Fire Incident,High,Left military wish behavior.,"Level 7, South Wing",0,0,Unsafe Act,Lose sport rock success.,Open,—,2021-04-28T10:14:00,2021-04-28T10:14:00,system@alrashdeng.ae,1,True,High Severity
INC-39E84170,PRJ-093,2022-04-25,Environmental Spill,Low,Stock job success financial choice.,"Level 47, West Wing",0,0,Lack of Training,Necessary either fly hour.,Closed,—,2022-04-25T08:36:00,2022-04-25T08:36:00,system@alrashdeng.ae,1,True,—
INC-B7A02EBB,PRJ-093,2021-06-12,First Aid,Medium,This subject trial side.,"Level 34, North Wing",1,0,Unsafe Condition,Rule example add.,Closed,—,2021-06-12T13:26:00,2021-06-12T13:26:00,system@alrashdeng.ae,1,True,—
INC-A68DF5DD,PRJ-093,2020-09-23,Medical Treatment,Low,Thousand property point happy cell eight yourself.,"Level 24, South Wing",1,0,Equipment Failure,Red today example security camera probably.,Closed,—,2020-09-23T17:01:00,2020-09-23T17:01:00,system@alrashdeng.ae,1,True,—
INC-47CB5859,PRJ-094,2021-09-30,Medical Treatment,Medium,Lawyer community employee push away own.,"Level 22, West Wing",1,0,Lack of Training,Pay relate member own throughout quickly still.,Open,—,2021-09-30T13:23:00,2021-09-30T13:23:00,system@alrashdeng.ae,1,True,High Incident Rate
INC-A3FFDB43,PRJ-094,2024-10-09,Lost Time Injury,High,Stay garden resource stand by.,"Level 28, West Wing",1,22,Lack of Training,Property institution security able really memory structure.,Open,—,2024-10-09T14:31:00,2024-10-09T14:31:00,system@alrashdeng.ae,1,True,"High Severity,High Incident Rate"
