document_id,project_id,document_type,document_number,title,revision,created_date,created_by_emp,status,discipline,file_path,internal_notes,created_at,last_updated_at,created_by,record_version,is_active,tags
DOC-EB8D9DB2,PRJ-026,Shop Drawing,SHO-026-192,Head likely others,R0,2023-01-19,EMP-0124,For Review,Civil,//server/projects/PRJ-026/Shop Drawing/fIRaSB.pdf,—,2023-01-19T15:44:00,2023-01-19T15:44:00,system@alrashdeng.ae,1,True,—
DOC-ED6601A7,PRJ-026,Inspection Request,INS-026-863,Middle north color account,R0,2024-05-08,EMP-0122,Draft,Civil,//server/projects/PRJ-026/Inspection Request/RBTmLg.pdf,—,2024-05-08T16:01:00,2024-05-08T16:01:00,system@alrashdeng.ae,1,True,—
DOC-FCC1C468,PRJ-026,Progress Report,PRO-026-648,Give coach minute management card,R2,2023-04-05,EMP-0129,For Review,MEP,//server/projects/PRJ-026/Progress Report/TvyBlo.pdf,—,2023-04-05T12:55:00,2023-04-05T12:55:00,system@alrashdeng.ae,1,True,—
DOC-3954FDD1,PRJ-026,Inspection Request,INS-026-572,National dinner state,R0,2022-12-30,EMP-0122,Approved,Structural,//server/projects/PRJ-026/Inspection Request/djWQEL.pdf,—,2022-12-30T12:41:00,2022-12-30T12:41:00,system@alrashdeng.ae,1,True,—
DOC-546A1F73,PRJ-026,Material Submittal,MAT-026-591,Attack citizen arm,R3,2024-05-14,EMP-0119,Approved,MEP,//server/projects/PRJ-026/Material Submittal/xIazAx.pdf,—,2024-05-14T12:03:00,2024-05-14T12:03:00,system@alrashdeng.ae,1,True,—
DOC-9EBFA6F2,PRJ-026,As-Built Drawing,AS--026-903,Along fire even again,R3,2021-12-12,EMP-0123,Superseded,MEP,//server/projects/PRJ-026/As-Built Drawing/GvUbqf.pdf,—,2021-12-12T10:42:00,2021-12-12T10:42:00,system@alrashdeng.ae,1,True,—
DOC-6D2A5933,PRJ-026,Variation Order,VAR-026-859,Somebody others tax reduce,R1,2022-08-09,EMP-0122,Approved,HSE,//server/projects/PRJ-026/Variation Order/uixMhr.pdf,—,2022-08-09T13:20:00,2022-08-09T13:20:00,system@alrashdeng.ae,1,True,—
DOC-E2CB73D9,PRJ-026,Shop Drawing,SHO-026-786,Down nor set Mr group design,R1,2022-01-23,EMP-0123,Approved,Structural,//server/projects/PRJ-026/Shop Drawing/OaFvbm.pdf,—,2022-01-23T13:07:00,2022-01-23T13:07:00,system@alrashdeng.ae,1,True,—
DOC-DDB894DF,PRJ-026,Test Report,TES-026-361,Sing section change,R0,2022-02-09,EMP-0128,For Review,Architectural,//server/projects/PRJ-026/Test Report/HJLHRo.pdf,—,2022-02-09T09:59:00,2022-02-09T09:59:00,system@alrashdeng.ae,1,True,—
DOC-7439CD84,PRJ-026,RFI,RFI-026-938,Vote customer glass easy enough,R2,2022-09-18,EMP-0117,Superseded,Structural,//server/projects/PRJ-026/RFI/KOVCJP.pdf,—,2022-09-18T11:05:00,2022-09-18T11:05:00,system@alrashdeng.ae,1,True,—
DOC-52E66139,PRJ-026,Site Instruction,SIT-026-678,Subject effort its reflect black,R1,2023-08-21,EMP-0126,Draft,Architectural,//server/projects/PRJ-026/Site Instruction/ngapSf.pdf,—,2023-08-21T10:22:00,2023-08-21T10:22:00,system@alrashdeng.ae,1,True,—
DOC-B0D4A423,PRJ-026,Material Submittal,MAT-026-327,Fast tough reality deep marriage,R2,2022-12-23,EMP-0129,Approved,Architectural,//server/projects/PRJ-026/Material Submittal/HvwPTb.pdf,—,2022-12-23T14:19:00,2022-12-23T14:19:00,system@alrashdeng.ae,1,True,—
DOC-3C420BBD,PRJ-026,As-Built Drawing,AS--026-350,Question must suddenly me wide,R2,2021-05-26,EMP-0129,Approved,Civil,//server/projects/PRJ-026/As-Built Drawing/NmpoYa.pdf,—,2021-05-26T14:41:00,2021-05-26T14:41:00,system@alrashdeng.ae,1,True,—
DOC-5185949E,PRJ-026,Variation Order,VAR-026-372,Health alone deal,R0,2021-03-27,EMP-0119,Superseded,Architectural,//server/projects/PRJ-026/Variation Order/AAOivT.pdf,—,2021-03-27T09:43:00,2021-03-27T09:43:00,system@alrashdeng.ae,1,True,—
DOC-46BD13DD,PRJ-026,Meeting Minutes,MEE-026-920,Recently career recognize tax money,R1,2022-07-31,EMP-0128,For Review,HSE,//server/projects/PRJ-026/Meeting Minutes/HyvSDH.pdf,—,2022-07-31T09:18:00,2022-07-31T09:18:00,system@alrashdeng.ae,1,True,—
DOC-F363A981,PRJ-026,Meeting Minutes,MEE-026-555,Task region nature,R1,2021-09-06,EMP-0126,For Review,Structural,//server/projects/PRJ-026/Meeting Minutes/uijnaa.pdf,—,2021-09-06T07:39:00,2021-09-06T07:39:00,system@alrashdeng.ae,1,True,—
DOC-E15228A0,PRJ-026,Shop Drawing,SHO-026-110,Think same probably upon,R1,2023-06-06,EMP-0119,Superseded,MEP,//server/projects/PRJ-026/Shop Drawing/JhPnVK.pdf,—,2023-06-06T15:05:00,2023-06-06T15:05:00,system@alrashdeng.ae,1,True,—
DOC-F3A13CEA,PRJ-026,Test Report,TES-026-401,Move reach operation job quite where,R1,2022-01-14,EMP-0119,Superseded,Architectural,//server/projects/PRJ-026/Test Report/tTDKYS.pdf,—,2022-01-14T07:30:00,2022-01-14T07:30:00,system@alrashdeng.ae,1,True,—
DOC-512FBA39,PRJ-026,Variation Order,VAR-026-294,Able ahead senior better,R0,2021-06-13,EMP-0130,Draft,Structural,//server/projects/PRJ-026/Variation Order/cUHqwt.pdf,—,2021-06-13T17:20:00,2021-06-13T17:20:00,system@alrashdeng.ae,1,True,—
DOC-C50C8098,PRJ-026,Shop Drawing,SHO-026-947,Natural radio shoulder road,R1,2021-09-23,EMP-0122,Approved,Structural,//server/projects/PRJ-026/Shop Drawing/UEBBKr.pdf,—,2021-09-23T14:03:00,2021-09-23T14:03:00,system@alrashdeng.ae,1,True,—
DOC-6B94152B,PRJ-026,Site Instruction,SIT-026-637,Former research production,R0,2021-06-03,EMP-0124,Draft,Architectural,//server/projects/PRJ-026/Site Instruction/XKMerh.pdf,—,2021-06-03T17:16:00,2021-06-03T17:16:00,system@alrashdeng.ae,1,True,—
DOC-76EE3A01,PRJ-026,RFI,RFI-026-816,Husband attack next positive every those,R0,2024-02-25,EMP-0126,Approved,Structural,//server/projects/PRJ-026/RFI/ZbfFYC.pdf,—,2024-02-25T14:12:00,2024-02-25T14:12:00,system@alrashdeng.ae,1,True,—
DOC-90DB6C3F,PRJ-026,As-Built Drawing,AS--026-311,Difference check none wear owner,R0,2022-06-19,EMP-0122,For Review,HSE,//server/projects/PRJ-026/As-Built Drawing/Nmdelm.pdf,—,2022-06-19T16:16:00,2022-06-19T16:16:00,system@alrashdeng.ae,1,True,—
DOC-A469F40D,PRJ-026,As-Built Drawing,AS--026-261,Anyone worker charge kitchen pressure,R1,2023-06-21,EMP-0129,Approved,MEP,//server/projects/PRJ-026/As-Built Drawing/vXWpSQ.pdf,—,2023-06-21T12:46:00,2023-06-21T12:46:00,system@alrashdeng.ae,1,True,—
DOC-D1BF3482,PRJ-026,Test Report,TES-026-349,Job behind year,R0,2023-02-14,EMP-0124,Approved,Architectural,//server/projects/PRJ-026/Test Report/pBrgQU.pdf,—,2023-02-14T15:34:00,2023-02-14T15:34:00,system@alrashdeng.ae,1,True,—
DOC-02145626,PRJ-026,RFI,RFI-026-819,Own song police,R1,2021-02-16,EMP-0117,Superseded,Structural,//server/projects/PRJ-026/RFI/RKElsE.pdf,—,2021-02-16T08:43:00,2021-02-16T08:43:00,system@alrashdeng.ae,1,True,—
DOC-C877E5C6,PRJ-026,Test Report,TES-026-602,Until bit start theory company case,R1,2023-07-22,EMP-0127,For Review,Structural,//server/projects/PRJ-026/Test Report/YGYgug.pdf,—,2023-07-22T17:30:00,2023-07-22T17:30:00,system@alrashdeng.ae,1,True,—
DOC-ABE5AB73,PRJ-026,Test Report,TES-026-940,Star next arm,R3,2021-05-01,EMP-0119,Approved,HSE,//server/projects/PRJ-026/Test Report/XQaYIr.pdf,—,2021-05-01T08:42:00,2021-05-01T08:42:00,system@alrashdeng.ae,1,True,—
DOC-62187326,PRJ-026,As-Built Drawing,AS--026-764,View positive difficult image,R0,2022-09-11,EMP-0122,Approved,MEP,//server/projects/PRJ-026/As-Built Drawing/sTtHlh.pdf,—,2022-09-11T08:01:00,2022-09-11T08:01:00,system@alrashdeng.ae,1,True,—
DOC-E77F16BF,PRJ-026,Variation Order,VAR-026-160,Skill beyond time start sell,R1,2021-07-22,EMP-0126,Approved,Civil,//server/projects/PRJ-026/Variation Order/QvsvSR.pdf,—,2021-07-22T11:24:00,2021-07-22T11:24:00,system@alrashdeng.ae,1,True,—
DOC-A474C3CA,PRJ-026,Method Statement,MET-026-908,Today than man theory,R1,2021-09-23,EMP-0119,Draft,Civil,//server/projects/PRJ-026/Method Statement/RlVDvx.pdf,—,2021-09-23T15:28:00,2021-09-23T15:28:00,system@alrashdeng.ae,1,True,—
DOC-B295EB82,PRJ-026,Test Report,TES-026-787,Catch especially usually,R1,2021-10-11,EMP-0127,Draft,HSE,//server/projects/PRJ-026/Test Report/aSqhOJ.pdf,—,2021-10-11T09:00:00,2021-10-11T09:00:00,system@alrashdeng.ae,1,True,—
DOC-2C75EDE9,PRJ-026,Meeting Minutes,MEE-026-799,Dinner ahead about,R0,2024-01-16,EMP-0117,Draft,Civil,//server/projects/PRJ-026/Meeting Minutes/TLBkgb.pdf,—,2024-01-16T09:40:00,2024-01-16T09:40:00,system@alrashdeng.ae,1,True,—
DOC-9991ECDF,PRJ-026,Progress Report,PRO-026-518,Although task both,R2,2023-11-19,EMP-0124,For Review,HSE,//server/projects/PRJ-026/Progress Report/seIawS.pdf,—,2023-11-19T08:21:00,2023-11-19T08:21:00,system@alrashdeng.ae,1,True,—
DOC-5F04B5AA,PRJ-026,Site Instruction,SIT-026-825,Heavy large ok cause air generation,R0,2021-10-04,EMP-0117,Superseded,MEP,//server/projects/PRJ-026/Site Instruction/pnbewl.pdf,—,2021-10-04T07:29:00,2021-10-04T07:29:00,system@alrashdeng.ae,1,True,—
DOC-CF6D1DD3,PRJ-026,Inspection Request,INS-026-846,Mission like must,R1,2022-11-11,EMP-0128,Approved,HSE,//server/projects/PRJ-026/Inspection Request/oFoxsy.pdf,—,2022-11-11T12:19:00,2022-11-11T12:19:00,system@alrashdeng.ae,1,True,—
DOC-5279358F,PRJ-026,NCR,NCR-026-994,Develop easy least check,R0,2023-06-23,EMP-0119,Approved,Civil,//server/projects/PRJ-026/NCR/tmyWRD.pdf,—,2023-06-23T14:41:00,2023-06-23T14:41:00,system@alrashdeng.ae,1,True,—
DOC-843A9991,PRJ-026,Test Report,TES-026-436,Group make next treatment environment,R1,2023-10-29,EMP-0123,Approved,HSE,//server/projects/PRJ-026/Test Report/lTxZCS.pdf,—,2023-10-29T11:55:00,2023-10-29T11:55:00,system@alrashdeng.ae,1,True,—
DOC-6981B2BE,PRJ-026,Test Report,TES-026-493,Success anything particularly,R2,2022-12-24,EMP-0129,For Review,MEP,//server/projects/PRJ-026/Test Report/sRJLDH.pdf,—,2022-12-24T14:58:00,2022-12-24T14:58:00,system@alrashdeng.ae,1,True,—
DOC-004ADACB,PRJ-026,Site Instruction,SIT-026-471,Fear leader easy parent,R0,2022-10-28,EMP-0126,Draft,HSE,//server/projects/PRJ-026/Site Instruction/elgJWh.pdf,—,2022-10-28T10:02:00,2022-10-28T10:02:00,system@alrashdeng.ae,1,True,—
DOC-A4345E4E,PRJ-026,Variation Order,VAR-026-712,Contain bed image relate close voice,R0,2021-12-10,EMP-0127,Approved,Civil,//server/projects/PRJ-026/Variation Order/SobdPa.pdf,—,2021-12-10T09:44:00,2021-12-10T09:44:00,system@alrashdeng.ae,1,True,—
DOC-DCDA6FF5,PRJ-026,Variation Order,VAR-026-795,No administration will nation production finish,R1,2021-11-08,EMP-0130,Approved,HSE,//server/projects/PRJ-026/Variation Order/iGDyaJ.pdf,—,2021-11-08T12:47:00,2021-11-08T12:47:00,system@alrashdeng.ae,1,True,—
DOC-2CD8DEEF,PRJ-026,RFI,RFI-026-398,Change determine door mind,R1,2021-12-17,EMP-0122,Approved,Architectural,//server/projects/PRJ-026/RFI/kzwpBm.pdf,—,2021-12-17T13:52:00,2021-12-17T13:52:00,system@alrashdeng.ae,1,True,—
DOC-A34ADC09,PRJ-026,Test Report,TES-026-313,Must yourself visit defense,R0,2023-05-16,EMP-0127,Approved,Architectural,//server/projects/PRJ-026/Test Report/Azzesm.pdf,—,2023-05-16T15:09:00,2023-05-16T15:09:00,system@alrashdeng.ae,1,True,—
DOC-D7F458F7,PRJ-027,Material Submittal,MAT-027-121,Another become research want adult what,R0,2025-12-19,EMP-0122,Draft,HSE,//server/projects/PRJ-027/Material Submittal/tfjVfz.pdf,—,2025-12-19T13:41:00,2025-12-19T13:41:00,system@alrashdeng.ae,1,True,—
DOC-F7E718A2,PRJ-027,Variation Order,VAR-027-349,Together face arm nation voice after,R0,2025-03-16,EMP-0128,For Review,Structural,//server/projects/PRJ-027/Variation Order/XjRdYM.pdf,—,2025-03-16T15:33:00,2025-03-16T15:33:00,system@alrashdeng.ae,1,True,—
DOC-A047C1BA,PRJ-027,Site Instruction,SIT-027-906,Minute law usually seem shoulder,R0,2025-09-13,EMP-0119,Draft,Civil,//server/projects/PRJ-027/Site Instruction/wireHx.pdf,—,2025-09-13T12:23:00,2025-09-13T12:23:00,system@alrashdeng.ae,1,True,—
DOC-F1EC8DF7,PRJ-027,Site Instruction,SIT-027-716,Heart painting mission certainly,R0,2025-10-05,EMP-0126,For Review,Architectural,//server/projects/PRJ-027/Site Instruction/ITpIlY.pdf,—,2025-10-05T11:16:00,2025-10-05T11:16:00,system@alrashdeng.ae,1,True,—
DOC-E70FC0CB,PRJ-027,RFI,RFI-027-566,Them decide live person owner suggest,R0,2025-09-12,EMP-0123,For Review,MEP,//server/projects/PRJ-027/RFI/BuGqnr.pdf,—,2025-09-12T10:00:00,2025-09-12T10:00:00,system@alrashdeng.ae,1,True,—
DOC-3B40045E,PRJ-027,NCR,NCR-027-249,Culture health parent,R0,2025-10-31,EMP-0122,Approved,Structural,//server/projects/PRJ-027/NCR/PuDsOH.pdf,—,2025-10-31T10:19:00,2025-10-31T10:19:00,system@alrashdeng.ae,1,True,—
DOC-EABFC1CE,PRJ-027,Meeting Minutes,MEE-027-171,Dog situation compare baby thus each,R0,2025-03-08,EMP-0126,Draft,Architectural,//server/projects/PRJ-027/Meeting Minutes/eyrtjI.pdf,—,2025-03-08T13:42:00,2025-03-08T13:42:00,system@alrashdeng.ae,1,True,—
DOC-4A77AA28,PRJ-027,Progress Report,PRO-027-668,Stop society prove specific these,R3,2024-12-14,EMP-0122,Approved,Structural,//server/projects/PRJ-027/Progress Report/BnSMpT.pdf,—,2024-12-14T09:35:00,2024-12-14T09:35:00,system@alrashdeng.ae,1,True,—
DOC-4D498E8A,PRJ-027,Method Statement,MET-027-897,Serve stuff instead,R0,2025-10-08,EMP-0128,Draft,MEP,//server/projects/PRJ-027/Method Statement/zxTXNH.pdf,—,2025-10-08T14:59:00,2025-10-08T14:59:00,system@alrashdeng.ae,1,True,—
DOC-52E85AF9,PRJ-027,Method Statement,MET-027-149,Agree social rock behind,R2,2025-06-23,EMP-0117,Draft,MEP,//server/projects/PRJ-027/Method Statement/JmdTlg.pdf,—,2025-06-23T15:06:00,2025-06-23T15:06:00,system@alrashdeng.ae,1,True,—
DOC-BA1A259D,PRJ-027,Site Instruction,SIT-027-906,Nothing movie author lawyer artist,R2,2025-04-15,EMP-0119,Draft,Civil,//server/projects/PRJ-027/Site Instruction/uAxohR.pdf,—,2025-04-15T16:41:00,2025-04-15T16:41:00,system@alrashdeng.ae,1,True,—
DOC-4A2E91D6,PRJ-027,RFI,RFI-027-668,Knowledge activity again decide seven guy,R0,2025-11-21,EMP-0128,Draft,Structural,//server/projects/PRJ-027/RFI/NqXfMG.pdf,—,2025-11-21T16:20:00,2025-11-21T16:20:00,system@alrashdeng.ae,1,True,—
DOC-A75B0962,PRJ-027,Method Statement,MET-027-215,Than condition help,R0,2024-11-22,EMP-0122,Draft,Architectural,//server/projects/PRJ-027/Method Statement/lIyJUx.pdf,—,2024-11-22T16:11:00,2024-11-22T16:11:00,system@alrashdeng.ae,1,True,—
DOC-7FF216A9,PRJ-027,Progress Report,PRO-027-182,Enter benefit treat,R0,2024-11-03,EMP-0127,Approved,Architectural,//server/projects/PRJ-027/Progress Report/XbGGIH.pdf,—,2024-11-03T15:11:00,2024-11-03T15:11:00,system@alrashdeng.ae,1,True,—
DOC-BB7178E5,PRJ-027,Site Instruction,SIT-027-523,Spring represent hit,R0,2025-01-16,EMP-0130,Superseded,Architectural,//server/projects/PRJ-027/Site Instruction/HmqFVw.pdf,—,2025-01-16T14:01:00,2025-01-16T14:01:00,system@alrashdeng.ae,1,True,—
DOC-9A93032B,PRJ-027,Material Submittal,MAT-027-166,Art financial base,R0,2025-11-24,EMP-0122,Superseded,Structural,//server/projects/PRJ-027/Material Submittal/DeDZnW.pdf,—,2025-11-24T17:13:00,2025-11-24T17:13:00,system@alrashdeng.ae,1,True,—
DOC-964931EF,PRJ-027,Inspection Request,INS-027-233,Student free see time represent everybody,R0,2025-12-30,EMP-0117,Superseded,HSE,//server/projects/PRJ-027/Inspection Request/dPlbvm.pdf,—,2025-12-30T12:47:00,2025-12-30T12:47:00,system@alrashdeng.ae,1,True,—
DOC-60237DCC,PRJ-027,As-Built Drawing,AS--027-359,Apply establish method,R0,2025-03-04,EMP-0119,Approved,Architectural,//server/projects/PRJ-027/As-Built Drawing/NDPcVe.pdf,—,2025-03-04T16:04:00,2025-03-04T16:04:00,system@alrashdeng.ae,1,True,—
DOC-2F0F19D3,PRJ-027,Material Submittal,MAT-027-918,Successful product put doctor expert,R3,2025-07-22,EMP-0124,Approved,Civil,//server/projects/PRJ-027/Material Submittal/jaBbgl.pdf,—,2025-07-22T11:38:00,2025-07-22T11:38:00,system@alrashdeng.ae,1,True,—
DOC-21CF7F62,PRJ-027,Site Instruction,SIT-027-301,Food trade population,R0,2025-11-16,EMP-0119,Superseded,MEP,//server/projects/PRJ-027/Site Instruction/YQnOsj.pdf,—,2025-11-16T16:47:00,2025-11-16T16:47:00,system@alrashdeng.ae,1,True,—
DOC-67FF6167,PRJ-027,Meeting Minutes,MEE-027-530,Attorney possible though arm,R1,2025-09-01,EMP-0128,Approved,Structural,//server/projects/PRJ-027/Meeting Minutes/ohARWp.pdf,—,2025-09-01T11:17:00,2025-09-01T11:17:00,system@alrashdeng.ae,1,True,—
DOC-55C8D74F,PRJ-027,NCR,NCR-027-281,Tough during break any eye benefit,R1,2025-10-26,EMP-0117,Superseded,Architectural,//server/projects/PRJ-027/NCR/uhLKTU.pdf,—,2025-10-26T14:55:00,2025-10-26T14:55:00,system@alrashdeng.ae,1,True,—
DOC-A4CABB20,PRJ-027,RFI,RFI-027-196,Peace mother travel young home,R2,2025-12-02,EMP-0122,Approved,MEP,//server/projects/PRJ-027/RFI/WyVPjB.pdf,—,2025-12-02T13:33:00,2025-12-02T13:33:00,system@alrashdeng.ae,1,True,—
DOC-287A1486,PRJ-027,Variation Order,VAR-027-169,No series ahead fish behind,R2,2025-04-24,EMP-0123,Superseded,Civil,//server/projects/PRJ-027/Variation Order/gUlvsV.pdf,—,2025-04-24T12:36:00,2025-04-24T12:36:00,system@alrashdeng.ae,1,True,—
DOC-B6155FD0,PRJ-027,Shop Drawing,SHO-027-832,Heavy plan bring theory throw model,R2,2025-10-03,EMP-0128,Approved,Structural,//server/projects/PRJ-027/Shop Drawing/gwTOmU.pdf,—,2025-10-03T16:40:00,2025-10-03T16:40:00,system@alrashdeng.ae,1,True,—
DOC-6A8F9674,PRJ-027,RFI,RFI-027-484,Six so evening sense only student,R0,2024-10-19,EMP-0127,Approved,MEP,//server/projects/PRJ-027/RFI/zYKuGZ.pdf,—,2024-10-19T09:29:00,2024-10-19T09:29:00,system@alrashdeng.ae,1,True,—
DOC-F36A480F,PRJ-027,Method Statement,MET-027-239,Candidate fast difficult crime stand teacher,R1,2025-10-23,EMP-0122,Approved,Architectural,//server/projects/PRJ-027/Method Statement/QHdkoc.pdf,—,2025-10-23T16:59:00,2025-10-23T16:59:00,system@alrashdeng.ae,1,True,—
DOC-D87DA415,PRJ-027,Meeting Minutes,MEE-027-494,Opportunity believe ago middle those network,R1,2024-11-01,EMP-0123,Draft,HSE,//server/projects/PRJ-027/Meeting Minutes/UIYgUq.pdf,—,2024-11-01T12:45:00,2024-11-01T12:45:00,system@alrashdeng.ae,1,True,—
DOC-8F1E4915,PRJ-027,Shop Drawing,SHO-027-484,Series military story listen daughter reflect,R1,2025-12-22,EMP-0122,Draft,HSE,//server/projects/PRJ-027/Shop Drawing/tqUlDR.pdf,—,2025-12-22T07:04:00,2025-12-22T07:04:00,system@alrashdeng.ae,1,True,—
DOC-EF929305,PRJ-027,As-Built Drawing,AS--027-709,Me second lead,R3,2025-07-17,EMP-0119,For Review,Structural,//server/projects/PRJ-027/As-Built Drawing/pTDhoG.pdf,—,2025-07-17T14:18:00,2025-07-17T14:18:00,system@alrashdeng.ae,1,True,—
DOC-D3833A50,PRJ-027,Material Submittal,MAT-027-696,Local between sense form movie,R1,2025-10-28,EMP-0122,Approved,HSE,//server/projects/PRJ-027/Material Submittal/lemArZ.pdf,—,2025-10-28T10:56:00,2025-10-28T10:56:00,system@alrashdeng.ae,1,True,—
DOC-9148F627,PRJ-027,Shop Drawing,SHO-027-288,Fast member rate control,R2,2025-09-03,EMP-0119,Draft,HSE,//server/projects/PRJ-027/Shop Drawing/RUXHLB.pdf,—,2025-09-03T14:33:00,2025-09-03T14:33:00,system@alrashdeng.ae,1,True,—
DOC-1F33D6F2,PRJ-027,Variation Order,VAR-027-101,Second give article,R0,2025-10-19,EMP-0124,Superseded,Architectural,//server/projects/PRJ-027/Variation Order/FggrGs.pdf,—,2025-10-19T12:39:00,2025-10-19T12:39:00,system@alrashdeng.ae,1,True,—
DOC-145C7C49,PRJ-027,Progress Report,PRO-027-535,Source eye ability share,R2,2025-04-01,EMP-0127,For Review,Structural,//server/projects/PRJ-027/Progress Report/nKffDf.pdf,—,2025-04-01T10:34:00,2025-04-01T10:34:00,system@alrashdeng.ae,1,True,—
DOC-2D695761,PRJ-027,Variation Order,VAR-027-378,Study policy check company international cup,R1,2025-01-14,EMP-0130,Superseded,Civil,//server/projects/PRJ-027/Variation Order/IGceOD.pdf,—,2025-01-14T17:59:00,2025-01-14T17:59:00,system@alrashdeng.ae,1,True,—
DOC-8347DFCF,PRJ-027,Inspection Request,INS-027-299,Win leave decade,R0,2025-10-12,EMP-0123,Draft,Architectural,//server/projects/PRJ-027/Inspection Request/pEZyvu.pdf,—,2025-10-12T15:19:00,2025-10-12T15:19:00,system@alrashdeng.ae,1,True,—
DOC-40470925,PRJ-027,Method Statement,MET-027-448,Party coach simply occur,R1,2025-09-04,EMP-0119,Approved,Structural,//server/projects/PRJ-027/Method Statement/dyLoAv.pdf,—,2025-09-04T16:14:00,2025-09-04T16:14:00,system@alrashdeng.ae,1,True,—
DOC-F6033DE5,PRJ-027,Meeting Minutes,MEE-027-337,Debate chair remain on college,R0,2025-01-03,EMP-0119,Approved,HSE,//server/projects/PRJ-027/Meeting Minutes/yKYhrg.pdf,—,2025-01-03T09:17:00,2025-01-03T09:17:00,system@alrashdeng.ae,1,True,—
DOC-7FD7FCB2,PRJ-027,Variation Order,VAR-027-137,Must first someone,R3,2025-07-12,EMP-0119,Approved,HSE,//server/projects/PRJ-027/Variation Order/NTkCyH.pdf,—,2025-07-12T15:03:00,2025-07-12T15:03:00,system@alrashdeng.ae,1,True,—
DOC-92373EE4,PRJ-027,Progress Report,PRO-027-946,Around plant that them change successful,R2,2025-01-16,EMP-0128,For Review,HSE,//server/projects/PRJ-027/Progress Report/kclzRL.pdf,—,2025-01-16T12:56:00,2025-01-16T12:56:00,system@alrashdeng.ae,1,True,—
DOC-F56426A4,PRJ-027,Test Report,TES-027-782,Around produce somebody ability,R0,2025-02-28,EMP-0128,Superseded,HSE,//server/projects/PRJ-027/Test Report/HvuHdh.pdf,—,2025-02-28T11:04:00,2025-02-28T11:04:00,system@alrashdeng.ae,1,True,—
DOC-90FB8334,PRJ-027,Shop Drawing,SHO-027-990,Budget remember often,R1,2025-12-23,EMP-0128,Approved,Structural,//server/projects/PRJ-027/Shop Drawing/VxJjtZ.pdf,—,2025-12-23T16:48:00,2025-12-23T16:48:00,system@alrashdeng.ae,1,True,—
DOC-9C950627,PRJ-027,Variation Order,VAR-027-184,Five house road know,R0,2025-11-27,EMP-0117,Approved,MEP,//server/projects/PRJ-027/Variation Order/WkAJzl.pdf,—,2025-11-27T13:29:00,2025-11-27T13:29:00,system@alrashdeng.ae,1,True,—
DOC-697BBD24,PRJ-027,Progress Report,PRO-027-680,Compare agency activity example yourself,R3,2025-04-09,EMP-0129,Draft,Structural,//server/projects/PRJ-027/Progress Report/gEZDqb.pdf,—,2025-04-09T13:30:00,2025-04-09T13:30:00,system@alrashdeng.ae,1,True,—
DOC-31308D7E,PRJ-027,NCR,NCR-027-971,Paper at night prevent,R1,2024-11-13,EMP-0130,Superseded,HSE,//server/projects/PRJ-027/NCR/DwAxmO.pdf,—,2024-11-13T09:43:00,2024-11-13T09:43:00,system@alrashdeng.ae,1,True,—
